# Time,Input,Reference,Mix,Output
0.00183678,6.401922805459891,0.9503755362056127,6.084230818985883,0.9444885191159116
0.0018372640000000001,6.952013795856241,0.9647365852531008,6.706862050046798,0.9502508926468425
0.0018377480000000002,7.40209054014314,0.9766862952625562,7.229520386850417,0.956530162141046
0.0018382320000000002,7.659394910642624,0.9861947981822392,7.5536554180992725,0.9631272873970043
0.0018387160000000002,7.680293734518751,0.9932383277067939,7.628362105170371,0.9697925222147776
0.0018392000000000003,7.4803619454934145,0.9977992786806021,7.463899753483155,0.976286629446046
0.001839684,7.129871948757154,0.9998662511015262,7.128918336237748,0.9824392611528378
0.001840168,6.73582104208256,0.9994340786149757,6.732009096909149,0.9881888309885941
0.0018406520000000001,6.414927596346535,0.9965038414270933,6.392499992235992,0.9935931421498415
0.0018411360000000002,6.264239557186306,0.9910828636048103,6.2083804786427335,0.9988079294863343
0.0018416200000000002,6.336583833541708,0.9831846947694919,6.230032242262,1.00403915379911
0.0018421040000000002,6.626899042054261,0.972829076229946,6.446840073350761,1.0094819547186618
0.0018425880000000003,7.072827311333739,0.9600418916394079,6.79021051121171,1.0152626832751548
0.001843072,7.569446419050707,0.9448551022999314,7.152030070626005,1.0213994506625057
0.001843556,7.994557128184962,0.927306667275721,7.413406126882555,1.0277914573387257
0.0018440400000000001,8.238351077322742,0.9074404485153089,7.475812996632327,1.0342394788780194
0.0018445240000000002,8.230206174632949,0.8853061012194466,7.286251740696512,1.0404914911398377
0.0018450080000000002,7.956053411913442,0.8609589497290396,6.849835389509139,1.046300835038207
0.0018454920000000002,7.46206096385143,0.8344598492430779,6.226790266938121,1.051481324470107
0.0018459760000000003,6.843725029759469,0.8058750337122816,5.515187139074998,1.0559450302847118
0.00184646,6.223023738020187,0.7752759502888261,4.824560642163523,1.0597136458965906
0.001846944,5.719207516783438,0.7427390807455406,4.247878933608717,1.0629018111843027
0.0018474280000000001,5.4203526532394815,0.7083457503114261,3.83948376711145,1.0656783931402298
0.0018479120000000002,5.362614198380829,0.6721819244008889,3.6046523316871557,1.0682173670787767
0.0018483960000000002,5.522226729351763,0.6343379937449075,3.5029582245014996,1.0706521079361992
0.0018488800000000002,5.822179021013668,0.5949085484614042,3.4636640702736807,1.0730451198985367
0.0018493640000000003,6.1518959426976085,0.5539921416291531,3.4081020083747458,1.0753801767870128
0.001849848,6.3950775140786025,0.51169104295636,3.2723038829656463,1.0775771004931913
0.001850332,6.458850379011457,0.4681109831596957,3.023458801000426,1.0795229821936987
0.0018508160000000001,6.297069254898628,0.4233608896926188,2.6659328422099193,1.081109392053715
0.0018513000000000002,5.922042827430252,0.37755261448342536,2.235882752579108,1.0822641654142402
0.0018517840000000002,5.401798095650028,0.33080065436359785,1.786918344781066,1.0829688195936071
0.0018522680000000002,4.84354389620796,0.2832218648855114,1.371797534938854,1.0832576483089522
0.0018527520000000003,4.367379646013035,0.2349351682443067,1.026051071922833,1.0832004417325662
0.001853236,4.076690142490114,0.18606125603438933,0.7585140883747242,1.0828757553792085
0.00185372,4.03248496087029,0.13672228758321528,0.5513305684950984,1.0823442101923244
0.0018542040000000001,4.237981134389396,0.08704158461664603,0.36888059351270414,1.0816307465756447
0.0018546880000000002,4.637225165387932,0.037143323018916034,0.17224195222945027,1.0807213577812984
0.0018551720000000002,5.12811751579085,-0.012847777542464179,-0.06588491305449487,1.0795747515104626
0.0018556560000000002,5.586679881607964,-0.06280676535100982,-0.3508812924153587,1.0781442954665368
0.0018561400000000003,5.896655147984925,-0.11260876895530895,-0.6640150771685676,1.0764021360939016
0.001856624,5.9772252563265305,-0.16212930928270483,-0.9690834022353587,1.0743566505555724
0.0018571080000000001,5.802092682303462,-0.21124461077220624,-1.2256608103374609,1.0720566330946795
0.0018575920000000001,5.405284097959107,-0.2598319107488715,-1.404465295313205,1.0695801111662717
0.0018580760000000002,4.8722828317284295,-0.3077697662665076,-1.4995413483053766,1.0670109897068
0.0018585600000000002,4.318684826263392,-0.35493835765187287,-1.5328668994499923,1.0644111118176431
0.0018590440000000002,3.8616225938843924,-0.40121978799140534,-1.5493593984211167,1.0617973413074044
0.0018595280000000003,3.5909666805706566,-0.4464983778122117,-1.6033607976525006,1.0591321831684446
0.001860012,3.547362460150155,-0.4906609542203223,-1.7405522496626251,1.0563324987356135
0.0018604960000000001,3.7124801083470245,-0.5335971337741922,-1.9809687450076745,1.0532951974918703
