Frequency (Hz),Input Amplitude (two-sided),Reference Amplitude (two-sided),Mix Amplitude (two-sided),Output Amplitude (two-sided)
-944233.8740319352,0.0002960494300096865,7.433125892789657e-05,0.0006088116536114111,8.611912169255337e-05
-943900.575806015,0.0002960711613151001,7.433640261865395e-05,0.0006088547094083618,8.612506588023834e-05
-943567.2775800948,0.00029609297681964966,7.434156617261689e-05,0.0006088979316845617,8.613103301934871e-05
-943233.9793541746,0.00029611487655844865,7.434674959679388e-05,0.0006089413205006495,8.613702311774667e-05
-942900.6811282544,0.0002961368605616369,7.435195289796596e-05,0.0006089848759159305,8.614303618329883e-05
-942567.3829023342,0.00029615892886088066,7.435717608302353e-05,0.0006090285979910255,8.614907222389852e-05
-942234.084676414,0.00029618108149024415,7.43624191586878e-05,0.0006090724867840793,8.615513124747843e-05
-941900.7864504937,0.0002962033184822709,7.43676821321366e-05,0.0006091165423581823,8.616121326201885e-05
-941567.4882245735,0.0002962256398693522,7.437296501015865e-05,0.0006091607647722896,8.616731827549602e-05
-941234.1899986534,0.00029624804568291897,7.43782677997979e-05,0.0006092051540883979,8.617344629596013e-05
-940900.8917727332,0.00029627053595784186,7.438359050806094e-05,0.0006092497103667951,8.617959733146183e-05
-940567.593546813,0.00029629311072647106,7.438893314196102e-05,0.0006092944336701032,8.618577139009536e-05
-940234.2953208928,0.0002963157700233192,7.439429570855739e-05,0.0006093393240591315,8.6191968479982e-05
-939900.9970949725,0.0002963385138791755,7.439967821500253e-05,0.0006093843815961917,8.619818860928958e-05
-939567.6988690523,0.0002963613423300529,7.440508066830098e-05,0.0006094296063430918,8.620443178618561e-05
-939234.4006431322,0.0002963842554079312,7.44105030756832e-05,0.0006094749983623134,8.621069801889167e-05
-938901.102417212,0.0002964072531477534,7.44159454443113e-05,0.0006095205577171466,8.621698731568773e-05
-938567.8041912918,0.0002964303355828374,7.442140778135912e-05,0.0006095662844695998,8.62232996848185e-05
-938234.5059653715,0.000296453502747117,7.442689009405769e-05,0.0006096121786832584,8.622963513461846e-05
-937901.2077394513,0.000296476754674451,7.443239238972298e-05,0.0006096582404217953,8.623599367342766e-05
-937567.9095135311,0.00029650009140031017,7.44379146755687e-05,0.0006097044697485205,8.62423753096322e-05
-937234.611287611,0.0002965235129586553,7.444345695893043e-05,0.0006097508667273616,8.624878005163364e-05
-936901.3130616908,0.0002965470193831596,7.444901924718847e-05,0.0006097974314226047,8.625520790787553e-05
-936568.0148357706,0.0002965706107098657,7.445460154763743e-05,0.0006098441638981373,8.626165888683633e-05
-936234.7166098503,0.00029659428697227625,7.446020386765579e-05,0.0006098910642187777,8.626813299701608e-05
-935901.4183839301,0.00029661804820626234,7.446582621477544e-05,0.0006099381324493148,8.627463024694066e-05
-935568.1201580099,0.00029664189444723757,7.447146859635178e-05,0.0006099853686555807,8.62811506452336e-05
-935234.8219320897,0.0002966658257292945,7.447713101985967e-05,0.000610032772901619,8.628769420043337e-05
-934901.5237061696,0.00029668984208837125,7.448281349292027e-05,0.0006100803452546702,8.629426092120445e-05
-934568.2254802493,0.00029671394356058843,7.448851602310563e-05,0.0006101280857798282,8.630085081621781e-05
-934234.9272543291,0.0002967381301807225,7.449423861775836e-05,0.0006101759945425757,8.63074638941592e-05
-933901.6290284089,0.00029676240198465016,7.449998128454337e-05,0.0006102240716098859,8.631410016375933e-05
-933568.3308024887,0.0002967867590089835,7.450574403120596e-05,0.0006102723170486814,8.632075963379541e-05
-933235.0325765685,0.0002968112012890585,7.451152686527206e-05,0.0006103207309244147,8.632744231305103e-05
-932901.7343506484,0.00029683572886081725,7.451732979441102e-05,0.000610369313304452,8.63341482103486e-05
-932568.4361247281,0.0002968603417612092,7.452315282636676e-05,0.0006104180642574214,8.63408773345561e-05
-932235.1378988079,0.00029688504002650364,7.452899596887241e-05,0.0006104669838501107,8.634762969459668e-05
-931901.8396728877,0.00029690982369319583,7.453485922966385e-05,0.0006105160721499626,8.635440529932559e-05
-931568.5414469675,0.0002969346927980922,7.454074261658642e-05,0.0006105653292261203,8.636120415774248e-05
-931235.2432210473,0.0002969596473776744,7.454664613740367e-05,0.000610614755145684,8.636802627884733e-05
-930901.944995127,0.00029698468746949,7.455256979994346e-05,0.000610664349977729,8.637487167163922e-05
-930568.6467692069,0.00029700981311010045,7.45585136121223e-05,0.0006107141137912331,8.63817403451896e-05
-930235.3485432867,0.00029703502433703105,7.456447758178598e-05,0.0006107640466546958,8.638863230857459e-05
-929902.0503173665,0.0002970603211877503,7.457046171697157e-05,0.0006108141486382562,8.639554757090384e-05
-929568.7520914463,0.00029708570369972105,7.457646602557508e-05,0.0006108644198111468,8.640248614135489e-05
-929235.453865526,0.0002971111719105491,7.458249051555119e-05,0.0006109148602428499,8.640944802910238e-05
-928902.1556396058,0.0002971367258582054,7.458853519493082e-05,0.0006109654700035246,8.641643324334626e-05
-928568.8574136856,0.00029716236558035913,7.45946000717256e-05,0.0006110162491632126,8.642344179336098e-05
-928235.5591877655,0.0002971880911148109,7.460068515404241e-05,0.0006110671977927531,8.643047368841045e-05
-927902.2609618453,0.000297213902500317,7.460679044994631e-05,0.0006111183159634024,8.64375289378449e-05
-927568.9627359251,0.0002972397997752844,7.461291596772935e-05,0.0006111696037458693,8.644460755095966e-05
-927235.6645100048,0.00029726578297745767,7.461906171536372e-05,0.00061122106121107,8.645170953717498e-05
-926902.3662840846,0.0002972918521464251,7.462522770112374e-05,0.0006112726884319165,8.645883490588732e-05
-926569.0680581644,0.00029731800732009134,7.463141393300246e-05,0.0006113244854776646,8.646598366655155e-05
-926235.7698322443,0.00029734424853759004,7.463762041953704e-05,0.0006113764524217847,8.64731558286411e-05
-925902.4716063241,0.0002973705758383287,7.464384716890089e-05,0.0006114285893380004,8.648035140167573e-05
-925569.1733804038,0.0002973969892612512,7.465009418953635e-05,0.0006114808962977252,8.648757039518977e-05
-925235.8751544836,0.0002974234888452571,7.465636148949162e-05,0.0006115333733726224,8.649481281877465e-05
-924902.5769285634,0.00029745007463076966,7.466264907734577e-05,0.0006115860206376162,8.650207868203928e-05
-924569.2787026432,0.00029747674665605575,7.466895696135297e-05,0.0006116388381650109,8.650936799462118e-05
-924235.980476723,0.00029750350496162635,7.46752851498435e-05,0.0006116918260277426,8.651668076619961e-05
-923902.6822508029,0.00029753034958689953,7.468163365137989e-05,0.0006117449843008754,8.652401700649123e-05
-923569.3840248826,0.0002975572805723965,7.468800247440366e-05,0.0006117983130575868,8.653137672522109e-05
-923236.0857989624,0.0002975842979579137,7.469439162750439e-05,0.0006118518123728395,8.653875993219592e-05
-922902.7875730422,0.0002976114017837718,7.470080111918699e-05,0.0006119054823217976,8.654616663721119e-05
-922569.489347122,0.0002976385920906181,7.470723095800565e-05,0.0006119593229782322,8.655359685010258e-05
-922236.1911212018,0.0002976658689182625,7.471368115246272e-05,0.0006120133344175601,8.656105058075643e-05
-921902.8928952815,0.000297693232308318,7.472015171121338e-05,0.0006120675167150229,8.656852783907711e-05
-921569.5946693614,0.000297720682300905,7.47266426429283e-05,0.0006121218699459845,8.657602863501579e-05
-921236.2964434412,0.00029774821893740317,7.473315395627148e-05,0.0006121763941871409,8.658355297853199e-05
-920902.998217521,0.00029777584225884537,7.473968565999459e-05,0.0006122310895146923,8.659110087966604e-05
-920569.6999916008,0.00029780355230640685,7.47462377627575e-05,0.0006122859560035705,8.659867234843136e-05
-920236.4017656806,0.00029783134912113763,7.475281027338011e-05,0.0006123409937320928,8.660626739491666e-05
-919903.1035397603,0.0002978592327450253,7.475940320056371e-05,0.0006123962027755987,8.661388602923885e-05
-919569.8053138402,0.00029788720321915227,7.47660165531107e-05,0.0006124515832119093,8.662152826151836e-05
-919236.50708792,0.00029791526058662774,7.47726503401397e-05,0.0006125071351198993,8.662919410196955e-05
-918903.2088619998,0.00029794340488820397,7.477930457026241e-05,0.000612562858575017,8.66368835607788e-05
-918569.9106360796,0.00029797163616589287,7.478597925239639e-05,0.0006126187536554148,8.664459664818685e-05
-918236.6124101593,0.0002979999544624947,7.479267439559987e-05,0.0006126748204411663,8.665233337448378e-05
-917903.3141842391,0.00029802835982052135,7.479939000885452e-05,0.0006127310590091647,8.666009374997777e-05
-917570.015958319,0.0002980568522816301,7.480612610100674e-05,0.0006127874694367496,8.666787778502489e-05
-917236.7177323988,0.0002980854318891068,7.481288268113684e-05,0.0006128440518074359,8.667568548999453e-05
-916903.4195064786,0.0002981140986857744,7.481965975826269e-05,0.0006129008061981937,8.668351687529041e-05
-916570.1212805584,0.00029814285271408277,7.482645734163354e-05,0.000612957732685136,8.669137195138019e-05
-916236.8230546381,0.0002981716940176702,7.483327544025816e-05,0.0006130148313500447,8.669925072872719e-05
-915903.5248287179,0.0002982006226394449,7.48401140632596e-05,0.0006130721022749412,8.670715321785204e-05
-915570.2266027977,0.00029822963862255773,7.484697321981327e-05,0.000613129545538403,8.671507942930614e-05
-915236.9283768776,0.0002982587420111197,7.485385291917007e-05,0.0006131871612211326,8.672302937367612e-05
-914903.6301509574,0.00029828793284811673,7.486075317048895e-05,0.0006132449494044794,8.67310030615722e-05
-914570.3319250371,0.00029831721117750196,7.486767398306756e-05,0.0006133029101686426,8.673900050365895e-05
-914237.0336991169,0.00029834657704362166,7.487461536626742e-05,0.0006133610435954432,8.674702171059093e-05
-913903.7354731967,0.00029837603049008565,7.488157732921001e-05,0.0006134193497660404,8.675506669311585e-05
-913570.4372472765,0.000298405571561529,7.48885598815076e-05,0.000613477828762889,8.676313546198155e-05
-913237.1390213564,0.00029843520030171456,7.489556303236385e-05,0.0006135364806674445,8.677122802795971e-05
-912903.8407954362,0.0002984649167554778,7.490258679119766e-05,0.0006135953055625689,8.677934440188298e-05
-912570.5425695159,0.0002984947209676668,7.490963116756912e-05,0.0006136543035305807,8.678748459462164e-05
-912237.2443435957,0.00029852461298256417,7.491669617079453e-05,0.0006137134746542966,8.679564861704942e-05
-911903.9461176755,0.00029855459284533985,7.492378181045709e-05,0.0006137728190167151,8.680383648007846e-05
-911570.6478917553,0.00029858466060169765,7.493088809615163e-05,0.0006138323367019887,8.68120481946937e-05
-911237.3496658352,0.00029861481629569315,7.49380150372325e-05,0.000613892027792863,8.682028377188823e-05
-910904.0514399149,0.00029864505997348055,7.494516264348644e-05,0.0006139518923739733,8.682854322266739e-05
-910570.7532139947,0.0002986753916805636,7.495233092451389e-05,0.0006140119305295549,8.683682655809539e-05
-910237.4549880745,0.0002987058114622941,7.495951988984539e-05,0.0006140721423431586,8.68451337892922e-05
-909904.1567621543,0.000298736319364431,7.496672954910124e-05,0.0006141325278995265,8.685346492738156e-05
-909570.8585362341,0.00029876691543373224,7.497395991256162e-05,0.0006141930872863388,8.686181998351314e-05
-909237.560310314,0.00029879759971456474,7.498121098901741e-05,0.00061425382058442,8.687019896889124e-05
-908904.2620843936,0.0002988283722543773,7.498848278880233e-05,0.0006143147278817756,8.6878601894761e-05
-908570.9638584735,0.00029885923309995785,7.499577532176063e-05,0.0006143758092660253,8.68870287724054e-05
-908237.6656325533,0.00029889018229724816,7.500308859772142e-05,0.0006144370648193248,8.689547961309478e-05
-907904.3674066331,0.00029892121989259204,7.50104226263071e-05,0.0006144984946301891,8.69039544281859e-05
-907571.0691807129,0.0002989523459333483,7.501777741763365e-05,0.000614560098785054,8.691245322905669e-05
-907237.7709547926,0.0002989835604664595,7.502515298150541e-05,0.000614621877371707,8.692097602711696e-05
-906904.4727288724,0.0002990148635383043,7.503254932783117e-05,0.0006146838304747349,8.692952283379864e-05
-906571.1745029523,0.000299046255197706,7.503996646678891e-05,0.0006147459581840225,8.693809366059446e-05
-906237.8762770321,0.00029907773549013025,7.504740440817561e-05,0.0006148082605859468,8.694668851901068e-05
-905904.5780511119,0.0002991093044648817,7.505486316210943e-05,0.0006148707377683801,8.695530742058756e-05
-905571.2798251916,0.00029914096216858627,7.506234273876415e-05,0.00061493338982073,8.696395037692898e-05
-905237.9815992714,0.0002991727086491662,7.506984314801645e-05,0.0006149962168298611,8.697261739963658e-05
-904904.6833733512,0.0002992045439549154,7.507736440022123e-05,0.0006150592188852575,8.698130850038213e-05
-904571.385147431,0.0002992364681342114,7.508490650554325e-05,0.0006151223960768446,8.699002369083931e-05
-904238.0869215109,0.00029926848123470074,7.509246947393258e-05,0.0006151857484922105,8.699876298272946e-05
-903904.7886955907,0.00029930058330541245,7.510005331587798e-05,0.0006152492762218745,8.700752638782839e-05
-903571.4904696704,0.0002993327743948179,7.510765804157158e-05,0.000615312979356012,8.701631391791974e-05
-903238.1922437502,0.0002993650545513223,7.511528366108934e-05,0.0006153768579830664,8.702512558483016e-05
-902904.89401783,0.00029939742382418703,7.51229301851055e-05,0.0006154409121956404,8.703396140043469e-05
-902571.5957919098,0.00029942988226255027,7.513059762381299e-05,0.000615505142083747,8.704282137663608e-05
-902238.2975659897,0.0002994624299147048,7.513828598731876e-05,0.0006155695477361552,8.705170552536134e-05
-901904.9993400694,0.00029949506683142813,7.514599528659988e-05,0.0006156341292474105,8.706061385858981e-05
-901571.7011141492,0.0002995277930608772,7.515372553160523e-05,0.0006156988867066807,8.706954638832231e-05
-901238.402888229,0.0002995606086523571,7.516147673248306e-05,0.0006157638202036552,8.707850312660079e-05
-900905.1046623088,0.0002995935136587691,7.516924890134716e-05,0.0006158289298386693,8.708748408552033e-05
-900571.8064363886,0.0002996265081289147,7.517704204816805e-05,0.0006158942157014149,8.709648927717353e-05
-900238.5082104685,0.0002996595921089803,7.518485618153457e-05,0.0006159596778739235,8.710551871372231e-05
-899905.2099845482,0.0002996927656510244,7.519269131308536e-05,0.0006160253164546128,8.711457240733717e-05
-899571.911758628,0.00029972602880841816,7.520054745473248e-05,0.0006160911315432298,8.712365037027539e-05
-899238.6135327078,0.00029975938162966995,7.520842461612414e-05,0.0006161571232274491,8.713275261476002e-05
-898905.3153067876,0.00029979282416485193,7.52163228077988e-05,0.0006162232916010005,8.714187915309269e-05
-898572.0170808674,0.0002998263564662921,7.522424204111263e-05,0.000616289636760482,8.715102999759868e-05
-898238.7188549471,0.00029985997858389933,7.523218232633067e-05,0.0006163561587976239,8.716020516065471e-05
-897905.420629027,0.00029989369056894786,7.524014367424159e-05,0.0006164228578073519,8.716940465465265e-05
-897572.1224031068,0.0002999274924733251,7.524812609596475e-05,0.0006164897338855859,8.71786284920299e-05
-897238.8241771866,0.00029996138434793836,7.525612960203029e-05,0.0006165567871259737,8.71878766852617e-05
-896905.5259512664,0.0002999953662442102,7.526415420343948e-05,0.0006166240176241581,8.719714924685912e-05
-896572.2277253462,0.0003000294382147824,7.527219991129702e-05,0.0006166914254771775,8.720644618936525e-05
-896238.9294994259,0.00030006360031073227,7.528026673620788e-05,0.0006167590107791277,8.721576752534898e-05
-895905.6312735057,0.0003000978525846379,7.528835468932713e-05,0.0006168267736267472,8.722511326745023e-05
-895572.3330475856,0.0003001321950884351,7.529646378167274e-05,0.0006168947141167664,8.723448342830201e-05
-895239.0348216654,0.00030016662787474263,7.530459402417987e-05,0.0006169628323454824,8.724387802060943e-05
-894905.7365957452,0.0003002011509956781,7.531274542799243e-05,0.0006170311284101979,8.725329705709485e-05
-894572.4383698249,0.0003002357645045159,7.532091800425518e-05,0.0006170996024088665,8.72627405505137e-05
-894239.1401439047,0.0003002704684535715,7.532911176400481e-05,0.0006171682544375316,8.727220851367082e-05
-893905.8419179845,0.000300305262896037,7.533732671846199e-05,0.0006172370845953463,8.72817009594021e-05
-893572.5436920644,0.00030034014788487455,7.534556287862487e-05,0.0006173060929787169,8.729121790057705e-05
-893239.2454661442,0.0003003751234738458,7.53538202558953e-05,0.0006173752796871148,8.730075935010564e-05
