Zeit;Kanal B;A-0,180
(s);(V);(mV)

0,01692500;-11,61417000;-54,29257000
0,01695000;-11,61417000;-54,30795000
0,01697500;-11,61417000;-54,32333000
0,01700000;-11,61417000;-54,35408000
0,01702500;-11,61417000;-54,36946000
0,01705000;-11,61417000;-54,38485000
0,01707500;-11,61417000;-54,43099000
0,01710000;-11,61417000;-54,47712000
0,01712500;-11,61417000;-54,52325000
0,01715000;-11,61417000;-54,55401000
0,01717500;-11,61417000;-54,60015000
0,01720000;-11,61417000;-54,64629000
0,01722500;-11,61417000;-54,67705000
0,01725000;-11,61417000;-54,72319000
0,01727500;-11,61417000;-54,73856000
0,01730000;-11,61417000;-54,78470000
0,01732500;-11,61417000;-54,80008000
0,01735000;-11,61417000;-54,83083000
0,01737500;-11,61417000;-54,84621000
0,01740000;-11,61417000;-54,89236000
0,01742500;-11,61417000;-54,90773000
0,01745000;-11,61417000;-54,95387000
0,01747500;-11,61417000;-54,96925000
0,01750000;-11,61417000;-54,98463000
0,01752500;-11,61417000;-55,03076000
0,01755000;-11,61417000;-55,04614000
0,01757500;-11,61417000;-55,07690000
0,01760000;-11,61417000;-55,10766000
0,01762500;-11,61417000;-55,15379000
0,01765000;-11,61417000;-55,16917000
0,01767500;-11,61417000;-55,21531000
0,01770000;-11,61417000;-55,26144000
0,01772500;-11,61417000;-55,29220000
0,01775000;-11,61417000;-55,32296000
0,01777500;-11,61417000;-55,33834000
0,01780000;-11,61417000;-55,35372000
0,01782500;-11,61417000;-55,38448000
0,01785000;-11,61417000;-55,39985000
0,01787500;-11,61417000;-55,44600000
0,01790000;-11,61417000;-55,47675000
0,01792500;-11,61417000;-55,52288000
0,01795000;-11,61417000;-55,53827000
0,01797500;-11,61417000;-55,58440000
0,01800000;-11,61417000;-55,59978000
0,01802500;-11,61417000;-55,63054000
0,01805000;-11,61417000;-55,66130000
0,01807500;-11,61417000;-55,69206000
0,01810000;-11,61417000;-55,70744000
0,01812500;-11,61417000;-55,72281000
0,01815000;-11,61417000;-55,75357000
0,01817500;-11,61417000;-55,76895000
0,01820000;-11,61417000;-55,81509000
0,01822500;-11,61417000;-55,83047000
0,01825000;-11,61417000;-55,84584000
0,01827500;-11,61417000;-55,89198000
0,01830000;-11,61417000;-55,93812000
0,01832500;-11,61417000;-55,95350000
0,01835000;-11,61417000;-55,99963000
0,01837500;-11,61417000;-56,01501000
0,01840000;-11,61417000;-56,03040000
0,01842500;-11,61417000;-56,06115000
0,01845000;-11,61417000;-56,07653000
0,01847500;-11,61417000;-56,09191000
0,01850000;-11,61417000;-56,12267000
0,01852500;-11,61417000;-56,15343000
0,01855000;-11,61417000;-56,18419000
0,01857500;-11,61417000;-56,21494000
0,01860000;-11,61417000;-56,24570000
0,01862500;-11,61417000;-56,29184000
0,01865000;-11,61417000;-56,30722000
0,01867500;-11,61417000;-56,32259000
0,01870000;-11,61417000;-56,35335000
0,01872500;-11,61417000;-56,36873000
0,01875000;-11,61417000;-56,41487000
0,01877500;-11,61417000;-56,43025000
0,01880000;-11,61417000;-56,44563000
0,01882500;-11,61417000;-56,47638000
0,01885000;-11,61417000;-56,49176000
0,01887500;-11,61417000;-56,50714000
0,01890000;-11,61417000;-56,53790000
0,01892500;-11,61417000;-56,55328000
0,01895000;-11,61417000;-56,56866000
0,01897500;-11,61417000;-56,59941000
0,01900000;-11,61417000;-56,61479000
0,01902500;-11,61417000;-56,66093000
0,01905000;-11,61417000;-56,69169000
0,01907500;-11,61417000;-56,72244000
0,01910000;-11,61417000;-56,75320000
0,01912500;-11,61417000;-56,78396000
0,01915000;-11,61417000;-56,81472000
0,01917500;-11,61417000;-56,84547000
0,01920000;-11,61417000;-56,87623000
0,01922500;-11,61417000;-56,90699000
0,01925000;-11,61417000;-56,92237000
0,01927500;-11,61417000;-56,93775000
0,01930000;-11,61417000;-56,98388000
0,01932500;-11,61417000;-57,03003000
0,01935000;-11,61417000;-57,04540000
0,01937500;-11,61417000;-57,09154000
0,01940000;-11,61417000;-57,10691000
0,01942500;-11,61417000;-57,15306000
0,01945000;-11,61417000;-57,16843000
0,01947500;-11,61417000;-57,18382000
0,01950000;-11,61417000;-57,22995000
0,01952500;-11,61417000;-57,24533000
0,01955000;-11,61417000;-57,29147000
0,01957500;-11,61417000;-57,33760000
0,01960000;-11,61417000;-57,35298000
0,01962500;-11,61417000;-57,36836000
0,01965000;-11,61417000;-57,39912000
0,01967500;-11,61417000;-57,41450000
0,01970000;-11,61417000;-57,46063000
0,01972500;-11,61417000;-57,49139000
0,01975000;-11,61417000;-57,53753000
0,01977500;-11,61417000;-57,58366000
0,01980000;-11,61417000;-57,61442000
0,01982500;-11,61417000;-57,66056000
0,01985000;-11,61417000;-57,70670000
0,01987500;-11,61417000;-57,72207000
0,01990000;-11,61417000;-57,76822000
0,01992500;-11,61417000;-57,76822000
0,01995000;-11,61417000;-57,78359000
0,01997500;-11,61417000;-57,78359000
0,02000000;-11,61417000;-57,79897000
0,02002500;-11,61417000;-57,84510000
0,02005000;-11,61417000;-57,86048000
0,02007500;-11,61417000;-57,92200000
0,02010000;-11,61417000;-57,95276000
0,02012500;-11,61417000;-57,96814000
0,02015000;-11,61417000;-57,98352000
0,02017500;-11,61417000;-58,01428000
0,02020000;-11,61417000;-58,04503000
0,02022500;-11,61417000;-58,07579000
0,02025000;-11,61417000;-58,09117000
0,02027500;-11,61417000;-58,13731000
0,02030000;-11,61417000;-58,15269000
0,02032500;-11,61417000;-58,19882000
0,02035000;-11,61417000;-58,21420000
0,02037500;-11,61417000;-58,21420000
0,02040000;-11,61417000;-58,24496000
0,02042500;-11,61479000;-58,26034000
0,02045000;-11,61479000;-58,27572000
0,02047500;-11,61479000;-58,32185000
0,02050000;-11,61479000;-58,36799000
0,02052500;-11,61479000;-58,39875000
0,02055000;-11,61479000;-58,44489000
0,02057500;-11,61479000;-58,49102000
0,02060000;-11,61479000;-58,52178000
0,02062500;-11,61479000;-58,55254000
0,02065000;-11,61479000;-58,58329000
0,02067500;-11,61479000;-58,62944000
0,02070000;-11,61479000;-58,67557000
0,02072500;-11,61479000;-58,70633000
0,02075000;-11,61479000;-58,70633000
0,02077500;-11,61479000;-58,75246000
0,02080000;-11,61479000;-58,79860000
0,02082500;-11,61479000;-58,82936000
0,02085000;-11,61479000;-58,87550000
0,02087500;-11,61479000;-58,92163000
0,02090000;-11,61479000;-58,95239000
0,02092500;-11,61479000;-58,99853000
0,02095000;-11,61479000;-59,04466000
0,02097500;-11,61479000;-59,07542000
0,02100000;-11,61479000;-59,12156000
0,02102500;-11,61479000;-59,16769000
0,02105000;-11,61479000;-59,18307000
0,02107500;-11,61479000;-59,18307000
0,02110000;-11,61479000;-59,22921000
0,02112500;-11,61479000;-59,24459000
0,02115000;-11,61479000;-59,29073000
0,02117500;-11,61479000;-59,32148000
0,02120000;-11,61479000;-59,35225000
0,02122500;-11,61479000;-59,36762000
0,02125000;-11,61479000;-59,38300000
0,02127500;-11,61479000;-59,42913000
0,02130000;-11,61479000;-59,44451000
0,02132500;-11,61479000;-59,49065000
0,02135000;-11,61479000;-59,53679000
0,02137500;-11,61479000;-59,55217000
0,02140000;-11,61479000;-59,59831000
0,02142500;-11,61479000;-59,64444000
0,02145000;-11,61479000;-59,67520000
0,02147500;-11,61479000;-59,70596000
0,02150000;-11,61479000;-59,72134000
0,02152500;-11,61479000;-59,73672000
0,02155000;-11,61479000;-59,76748000
0,02157500;-11,61479000;-59,79823000
0,02160000;-11,61479000;-59,82899000
0,02162500;-11,61479000;-59,84437000
0,02165000;-11,61479000;-59,85975000
0,02167500;-11,61479000;-59,89051000
0,02170000;-11,61479000;-59,95202000
0,02172500;-11,61479000;-59,96740000
0,02175000;-11,61479000;-59,98278000
0,02177500;-11,61479000;-60,02892000
0,02180000;-11,61479000;-60,04429000
0,02182500;-11,61479000;-60,09044000
0,02185000;-11,61479000;-60,10581000
0,02187500;-11,61479000;-60,13657000
0,02190000;-11,61479000;-60,15195000
0,02192500;-11,61479000;-60,16732000
0,02195000;-11,61479000;-60,19809000
0,02197500;-11,61479000;-60,22884000
0,02200000;-11,61479000;-60,25960000
0,02202500;-11,61479000;-60,29036000
0,02205000;-11,61479000;-60,32112000
0,02207500;-11,61479000;-60,35188000
0,02210000;-11,61479000;-60,39801000
0,02212500;-11,61479000;-60,41339000
0,02215000;-11,61479000;-60,45953000
0,02217500;-11,61479000;-60,50566000
0,02220000;-11,61479000;-60,52104000
0,02222500;-11,61479000;-60,53642000
0,02225000;-11,61479000;-60,56718000
0,02227500;-11,61479000;-60,58256000
0,02230000;-11,61479000;-60,59794000
0,02232500;-11,61479000;-60,62869000
0,02235000;-11,61479000;-60,64407000
0,02237500;-11,61479000;-60,69021000
0,02240000;-11,61479000;-60,72097000
0,02242500;-11,61479000;-60,75172000
0,02245000;-11,61479000;-60,76710000
0,02247500;-11,61479000;-60,78248000
0,02250000;-11,61479000;-60,81324000
0,02252500;-11,61479000;-60,84400000
0,02255000;-11,61479000;-60,87476000
0,02257500;-11,61479000;-60,92090000
0,02260000;-11,61479000;-60,93628000
0,02262500;-11,61479000;-60,98241000
0,02265000;-11,61479000;-60,99779000
0,02267500;-11,61479000;-61,01316000
0,02270000;-11,61479000;-61,04393000
0,02272500;-11,61479000;-61,07468000
0,02275000;-11,61479000;-61,10544000
0,02277500;-11,61479000;-61,13620000
0,02280000;-11,61479000;-61,16696000
0,02282500;-11,61479000;-61,19772000
0,02285000;-11,61479000;-61,22847000
0,02287500;-11,61479000;-61,25923000
0,02290000;-11,61479000;-61,30537000
0,02292500;-11,61479000;-61,32075000
0,02295000;-11,61479000;-61,35151000
0,02297500;-11,61479000;-61,36688000
0,02300000;-11,61479000;-61,38226000
0,02302500;-11,61479000;-61,41302000
0,02305000;-11,61479000;-61,42840000
0,02307500;-11,61479000;-61,44378000
0,02310000;-11,61479000;-61,47454000
0,02312500;-11,61479000;-61,48991000
0,02315000;-11,61479000;-61,53606000
0,02317500;-11,61479000;-61,55143000
0,02320000;-11,61479000;-61,56681000
0,02322500;-11,61479000;-61,61295000
0,02325000;-11,61479000;-61,62832000
0,02327500;-11,61479000;-61,67447000
0,02330000;-11,61479000;-61,68984000
0,02332500;-11,61479000;-61,72060000
0,02335000;-11,61479000;-61,73598000
0,02337500;-11,61479000;-61,78212000
0,02340000;-11,61479000;-61,81287000
0,02342500;-11,61479000;-61,85901000
0,02345000;-11,61479000;-61,87439000
0,02347500;-11,61479000;-61,92053000
0,02350000;-11,61479000;-61,93591000
0,02352500;-11,61479000;-61,98204000
0,02355000;-11,61479000;-61,99742000
0,02357500;-11,61479000;-62,02818000
0,02360000;-11,61479000;-62,04356000
0,02362500;-11,61479000;-62,05894000
0,02365000;-11,61479000;-62,08969000
0,02367500;-11,61479000;-62,13583000
0,02370000;-11,61479000;-62,16659000
0,02372500;-11,61479000;-62,21272000
0,02375000;-11,61479000;-62,25887000
0,02377500;-11,61479000;-62,27424000
0,02380000;-11,61479000;-62,28962000
0,02382500;-11,61479000;-62,32038000
0,02385000;-11,61479000;-62,33575000
0,02387500;-11,61479000;-62,35114000
0,02390000;-11,61479000;-62,38190000
0,02392500;-11,61479000;-62,41265000
0,02395000;-11,61479000;-62,44341000
0,02397500;-11,61479000;-62,45879000
0,02400000;-11,61479000;-62,47417000
0,02402500;-11,61479000;-62,52031000
0,02405000;-11,61479000;-62,56644000
0,02407500;-11,61479000;-62,58182000
0,02410000;-11,61479000;-62,59719000
0,02412500;-11,61479000;-62,62796000
0,02415000;-11,61479000;-62,65871000
0,02417500;-11,61479000;-62,70485000
0,02420000;-11,61479000;-62,72023000
0,02422500;-11,61479000;-62,76637000
0,02425000;-11,61479000;-62,78175000
0,02427500;-11,61479000;-62,82788000
0,02430000;-11,61479000;-62,87402000
0,02432500;-11,61479000;-62,88940000
0,02435000;-11,61479000;-62,90478000
0,02437500;-11,61479000;-62,95091000
0,02440000;-11,61479000;-62,99706000
0,02442500;-11,61479000;-63,02781000
0,02445000;-11,61479000;-63,05857000
0,02447500;-11,61479000;-63,07394000
0,02450000;-11,61479000;-63,12009000
0,02452500;-11,61479000;-63,15084000
0,02455000;-11,61479000;-63,19698000
0,02457500;-11,61479000;-63,24312000
0,02460000;-11,61479000;-63,27387000
0,02462500;-11,61479000;-63,30463000
0,02465000;-11,61479000;-63,33538000
0,02467500;-11,61479000;-63,38153000
0,02470000;-11,61479000;-63,39690000
0,02472500;-11,61479000;-63,44304000
0,02475000;-11,61479000;-63,47379000
0,02477500;-11,61479000;-63,50456000
0,02480000;-11,61479000;-63,53531000
0,02482500;-11,61479000;-63,55069000
0,02485000;-11,61479000;-63,59682000
0,02487500;-11,61479000;-63,61221000
0,02490000;-11,61479000;-63,65834000
0,02492500;-11,61479000;-63,67373000
0,02495000;-11,61479000;-63,71986000
0,02497500;-11,61479000;-63,73524000
0,02500000;-11,61479000;-63,78138000
0,02502500;-11,61479000;-63,79675000
0,02505000;-11,61479000;-63,84289000
0,02507500;-11,61479000;-63,87365000
0,02510000;-11,61479000;-63,90441000
0,02512500;-11,61479000;-63,93517000
0,02515000;-11,61479000;-63,96593000
0,02517500;-11,61479000;-63,99669000
0,02520000;-11,61479000;-64,02744000
0,02522500;-11,61479000;-64,04282000
0,02525000;-11,61479000;-64,05820000
0,02527500;-11,61479000;-64,10434000
0,02530000;-11,61479000;-64,15047000
0,02532500;-11,61479000;-64,18123000
0,02535000;-11,61479000;-64,21199000
0,02537500;-11,61479000;-64,22737000
0,02540000;-11,61479000;-64,27351000
0,02542500;-11,61479000;-64,28888000
0,02545000;-11,61479000;-64,33502000
0,02547500;-11,61479000;-64,36578000
0,02550000;-11,61479000;-64,36578000
0,02552500;-11,61479000;-64,41191000
0,02555000;-11,61479000;-64,42729000
0,02557500;-11,61479000;-64,47343000
0,02560000;-11,61479000;-64,48881000
0,02562500;-11,61479000;-64,53494000
0,02565000;-11,61479000;-64,58109000
0,02567500;-11,61479000;-64,61184000
0,02570000;-11,61479000;-64,61184000
0,02572500;-11,61479000;-64,64259000
0,02575000;-11,61479000;-64,67336000
0,02577500;-11,61479000;-64,67336000
0,02580000;-11,61479000;-64,71950000
0,02582500;-11,61479000;-64,73487000
0,02585000;-11,61479000;-64,78101000
0,02587500;-11,61479000;-64,82715000
0,02590000;-11,61479000;-64,84253000
0,02592500;-11,61479000;-64,88866000
0,02595000;-11,61479000;-64,90404000
0,02597500;-11,61479000;-64,90404000
0,02600000;-11,61479000;-64,95018000
0,02602500;-11,61479000;-64,99632000
0,02605000;-11,61479000;-65,02707000
0,02607500;-11,61479000;-65,07321000
0,02610000;-11,61479000;-65,08858000
0,02612500;-11,61479000;-65,11935000
0,02615000;-11,61479000;-65,13472000
0,02617500;-11,61479000;-65,15010000
0,02620000;-11,61479000;-65,18085000
0,02622500;-11,61479000;-65,18085000
0,02625000;-11,61479000;-65,19624000
0,02627500;-11,61479000;-65,24238000
0,02630000;-11,61479000;-65,25775000
0,02632500;-11,61479000;-65,31927000
0,02635000;-11,61479000;-65,36541000
0,02637500;-11,61479000;-65,38078000
0,02640000;-11,61479000;-65,42692000
0,02642500;-11,61479000;-65,44231000
0,02645000;-11,61479000;-65,50381000
0,02647500;-11,61479000;-65,51920000
0,02650000;-11,61479000;-65,56534000
0,02652500;-11,61479000;-65,61147000
0,02655000;-11,61479000;-65,64223000
0,02657500;-11,61479000;-65,68837000
0,02660000;-11,61479000;-65,70374000
0,02662500;-11,61479000;-65,74988000
0,02665000;-11,61479000;-65,79601000
0,02667500;-11,61479000;-65,79601000
0,02670000;-11,61479000;-65,82677000
0,02672500;-11,61479000;-65,85754000
0,02675000;-11,61479000;-65,88829000
0,02677500;-11,61479000;-65,93443000
0,02680000;-11,61479000;-65,98057000
0,02682500;-11,61417000;-65,99594000
0,02685000;-11,61417000;-66,04208000
0,02687500;-11,61417000;-66,05746000
0,02690000;-11,61417000;-66,07284000
0,02692500;-11,61417000;-66,10360000
0,02695000;-11,61417000;-66,11897000
0,02697500;-11,61417000;-66,13435000
0,02700000;-11,61417000;-66,18050000
0,02702500;-11,61417000;-66,22663000
0,02705000;-11,61417000;-66,24200000
0,02707500;-11,61417000;-66,25739000
0,02710000;-11,61417000;-66,28815000
0,02712500;-11,61417000;-66,30353000
0,02715000;-11,61417000;-66,34966000
0,02717500;-11,61417000;-66,36504000
0,02720000;-11,61417000;-66,38042000
0,02722500;-11,61417000;-66,41118000
0,02725000;-11,61417000;-66,42656000
0,02727500;-11,61417000;-66,44193000
0,02730000;-11,61417000;-66,47269000
0,02732500;-11,61417000;-66,48807000
0,02735000;-11,61417000;-66,50345000
0,02737500;-11,61417000;-66,53421000
0,02740000;-11,61417000;-66,54959000
0,02742500;-11,61417000;-66,56496000
0,02745000;-11,61417000;-66,59572000
0,02747500;-11,61417000;-66,62648000
0,02750000;-11,61417000;-66,65724000
0,02752500;-11,61417000;-66,71875000
0,02755000;-11,61417000;-66,73413000
0,02757500;-11,61417000;-66,78027000
0,02760000;-11,61417000;-66,82641000
0,02762500;-11,61417000;-66,84178000
0,02765000;-11,61417000;-66,85716000
0,02767500;-11,61417000;-66,88792000
0,02770000;-11,61417000;-66,90331000
0,02772500;-11,61417000;-66,91868000
0,02775000;-11,61417000;-66,94944000
0,02777500;-11,61417000;-66,96481000
0,02780000;-11,61417000;-66,98019000
0,02782500;-11,61417000;-67,01095000
0,02785000;-11,61417000;-67,02634000
0,02787500;-11,61417000;-67,04171000
0,02790000;-11,61417000;-67,07247000
0,02792500;-11,61417000;-67,10323000
0,02795000;-11,61417000;-67,14937000
0,02797500;-11,61417000;-67,16474000
0,02800000;-11,61417000;-67,19550000
0,02802500;-11,61417000;-67,21088000
0,02805000;-11,61417000;-67,25701000
0,02807500;-11,61417000;-67,27240000
0,02810000;-11,61417000;-67,27240000
0,02812500;-11,61417000;-67,28777000
0,02815000;-11,61417000;-67,31853000
0,02817500;-11,61417000;-67,33391000
0,02820000;-11,61417000;-67,34929000
0,02822500;-11,61417000;-67,39543000
0,02825000;-11,61417000;-67,44157000
0,02827500;-11,61417000;-67,47232000
0,02830000;-11,61417000;-67,50307000
0,02832500;-11,61417000;-67,51846000
0,02835000;-11,61417000;-67,53384000
0,02837500;-11,61417000;-67,53384000
0,02840000;-11,61417000;-67,57997000
0,02842500;-11,61417000;-67,59535000
0,02845000;-11,61417000;-67,62611000
0,02847500;-11,61417000;-67,64149000
0,02850000;-11,61479000;-67,68763000
0,02852500;-11,61479000;-67,71838000
0,02855000;-11,61479000;-67,76453000
0,02857500;-11,61479000;-67,77990000
0,02860000;-11,61479000;-67,82603000
0,02862500;-11,61479000;-67,84142000
0,02865000;-11,61479000;-67,87218000
0,02867500;-11,61479000;-67,88756000
0,02870000;-11,61479000;-67,90293000
0,02872500;-11,61479000;-67,93369000
0,02875000;-11,61479000;-67,94907000
0,02877500;-11,61479000;-67,96445000
0,02880000;-11,61479000;-68,01059000
0,02882500;-11,61479000;-68,02596000
0,02885000;-11,61479000;-68,07210000
0,02887500;-11,61479000;-68,08748000
0,02890000;-11,61479000;-68,11824000
0,02892500;-11,61479000;-68,13362000
0,02895000;-11,61479000;-68,17975000
0,02897500;-11,61479000;-68,21051000
0,02900000;-11,61479000;-68,25665000
0,02902500;-11,61479000;-68,30278000
0,02905000;-11,61479000;-68,31816000
0,02907500;-11,61479000;-68,33354000
0,02910000;-11,61479000;-68,37968000
0,02912500;-11,61479000;-68,39506000
0,02915000;-11,61479000;-68,42581000
0,02917500;-11,61479000;-68,45657000
0,02920000;-11,61479000;-68,48734000
0,02922500;-11,61479000;-68,51809000
0,02925000;-11,61479000;-68,56422000
0,02927500;-11,61479000;-68,57961000
0,02930000;-11,61479000;-68,61037000
0,02932500;-11,61479000;-68,65650000
0,02935000;-11,61479000;-68,67188000
0,02937500;-11,61479000;-68,71801000
0,02940000;-11,61479000;-68,73340000
0,02942500;-11,61479000;-68,77953000
0,02945000;-11,61479000;-68,79491000
0,02947500;-11,61479000;-68,84104000
0,02950000;-11,61479000;-68,87180000
0,02952500;-11,61479000;-68,90257000
0,02955000;-11,61479000;-68,91794000
0,02957500;-11,61479000;-68,93332000
