# frequency,input_amplitude,output_amplitude,input_phase,output_phase,phase_diff_rad,phase_diff_deg, gain
8.436007105087811942e+04,4.994139678496550272e-01,4.134887596210517352e-02,-6.524319964043799303e+01,-4.146062515108734203e+01,-1.350166739367580471e+00,-7.735885580470217349e+01,-2.163993953319051400e+01
8.446712697860765911e+04,5.021127838049863623e-01,4.239919262108477610e-02,-6.417963471082687477e+01,-4.041716556077363265e+01,-1.370272078664986681e+00,-7.851080689212207631e+01,-2.146887383933052362e+01
8.457418290633719880e+04,5.135267499887877785e-01,4.310800528551538696e-02,-6.314114894464864136e+01,-3.939521068727889030e+01,-1.386802971348485514e+00,-7.945795727447024603e+01,-2.152010287618868745e+01
8.468123883406673849e+04,5.234610105246351175e-01,4.273629033685219514e-02,-6.213211004588045938e+01,-3.836314999290538452e+01,-1.363781175743160823e+00,-7.813890554947231237e+01,-2.176175036155983733e+01
8.478829476179627818e+04,5.223932404642360749e-01,4.470976999928473472e-02,-6.114328532821800621e+01,-3.734480472423233977e+01,-1.334260624732562572e+00,-7.644750256766437246e+01,-2.135190225992001345e+01
8.489535068952581787e+04,5.118193057546940317e-01,4.271808702337717006e-02,-6.014703274103593600e+01,-3.642496951796000104e+01,-1.410678005642295840e+00,-8.082589597523568159e+01,-2.157009734513826160e+01
8.500240661725535756e+04,5.004897547716621320e-01,4.003891899787215963e-02,-5.913327908223195095e+01,-3.537959433693309563e+01,-1.379056483419375034e+00,-7.901411621008317354e+01,-2.193825696358905120e+01
8.510946254498489725e+04,4.992887404985150712e-01,4.272394380961968413e-02,-5.811488481129065065e+01,-3.431188192255327607e+01,-1.329738339980855333e+00,-7.618839473763519266e+01,-2.135360874285866117e+01
8.521651847271443694e+04,5.089606636379503390e-01,4.247204513315779029e-02,-5.711217794044390672e+01,-3.341539227330991935e+01,-1.435955561584240536e+00,-8.227419324711495108e+01,-2.157162088409889122e+01
8.532357440044397663e+04,5.215467116931161717e-01,4.143910121723392431e-02,-5.614234241034742467e+01,-3.236698511182505911e+01,-1.357383930195868560e+00,-7.777237037910360584e+01,-2.199765768475973360e+01
8.543063032817351632e+04,5.249882186378165283e-01,4.362093929888180566e-02,-5.519218288863422828e+01,-3.140549900821943297e+01,-1.346057348303435264e+00,-7.712340504035788058e+01,-2.160909088661635025e+01
8.553768625590307056e+04,5.183860202166098441e-01,4.406776153803442647e-02,-5.424799292644732418e+01,-3.051944526658607160e+01,-1.404193568856981544e+00,-8.045436511491779186e+01,-2.141064580643675797e+01
8.564474218363261025e+04,5.039914381040955238e-01,3.969070448884431945e-02,-5.328850008323951215e+01,-2.955063258897444101e+01,-1.394873734453156988e+00,-7.992037793781781829e+01,-2.207468702330888632e+01
8.575179811136214994e+04,4.966627853237597923e-01,4.137955703016149567e-02,-5.231544845140403055e+01,-2.856131603404767816e+01,-1.378608811361881514e+00,-7.898846649058286573e+01,-2.158551565094168367e+01
8.585885403909168963e+04,5.022543563426981050e-01,4.251434938757995413e-02,-5.134781742544505079e+01,-2.756412515292674215e+01,-1.349048956199925264e+00,-7.729481154678477139e+01,-2.144776350051296276e+01
8.596590996682122932e+04,5.153654820231503564e-01,4.096327646159298591e-02,-5.040576952705028191e+01,-2.669096803962634823e+01,-1.417939741294293121e+00,-8.124196278003481098e+01,-2.199441281219180411e+01
8.607296589455076901e+04,5.255198121168352943e-01,4.184212495794886050e-02,-4.949467976481274434e+01,-2.569705504032374677e+01,-1.335116504229235224e+00,-7.649654085059550823e+01,-2.197950722936620949e+01
8.618002182228030870e+04,5.244883225438801144e-01,4.348844806848495281e-02,-4.860042255586930082e+01,-2.483577518176430843e+01,-1.368093854613240845e+00,-7.838600384712314906e+01,-2.162723827235963014e+01
8.628707775000984839e+04,5.133540548541336568e-01,4.222990926938643974e-02,-4.769864678942590785e+01,-2.396370670679227644e+01,-1.397801146084598045e+00,-8.008810626919689923e+01,-2.169593696812759731e+01
8.639413367773938808e+04,5.010229624753839150e-01,3.839727079893025252e-02,-4.678448488832021468e+01,-2.303579932904176886e+01,-1.384055669439787417e+00,-7.930054847005361296e+01,-2.231114547741092835e+01
8.650118960546892777e+04,4.952497666178861113e-01,4.230064527447079115e-02,-4.585904527114058027e+01,-2.208138254588358507e+01,-1.355078503461238260e+00,-7.764027915723266915e+01,-2.136954574379668514e+01
8.660824553319846746e+04,5.027413233692797911e-01,3.928772604776087363e-02,-4.494162906049005102e+01,-2.124338462744773537e+01,-1.434496795675914704e+00,-8.219061211727030525e+01,-2.214175382382927992e+01
8.671530146092800715e+04,5.172839757971544605e-01,3.998390170874079746e-02,-4.405364868165839454e+01,-2.029469197671555492e+01,-1.373784523775391175e+00,-7.871205517271961583e+01,-2.223687708115199868e+01
8.682235738865754684e+04,5.252923227068020395e-01,4.252785459215974173e-02,-4.319276975181680456e+01,-1.938644124514982181e+01,-1.326412722051250270e+00,-7.599785086599578676e+01,-2.183455158309612187e+01
8.692941331638708652e+04,5.259412183411730224e-01,4.301546559124740099e-02,-4.234776450356616095e+01,-1.864048553183937784e+01,-1.425462256991449905e+00,-8.167297118080280427e+01,-2.174625160186404571e+01
8.703646924411664077e+04,5.145724281442290993e-01,3.954843726834209039e-02,-4.150104808366624809e+01,-1.774867132338716402e+01,-1.380364468439150949e+00,-7.908905823138267976e+01,-2.228634369602847443e+01
8.714352517184618046e+04,5.012139200448857412e-01,3.873056871594200701e-02,-4.063801518237364974e+01,-1.687654580162773499e+01,-1.371271847972316937e+00,-7.856808945391881593e+01,-2.223938499664560453e+01
8.725058109957572015e+04,4.957460936200019930e-01,4.111476197042280428e-02,-3.976650168461440416e+01,-1.600770332601525325e+01,-1.373942870119081894e+00,-7.872112774991441597e+01,-2.162523040873714919e+01
8.735763702730525983e+04,4.991757358549876455e-01,3.802646006330790557e-02,-3.889803096704824270e+01,-1.519654782520427716e+01,-1.431258086874263258e+00,-8.200504777186381489e+01,-2.236335137218318891e+01
8.746469295503479952e+04,5.113306177235107386e-01,3.833414644676640809e-02,-3.805186469793106596e+01,-1.429158193642003560e+01,-1.372458467207199773e+00,-7.863607772796663653e+01,-2.250232001555083627e+01
8.757174888276433921e+04,5.239454165009401754e-01,4.320232588992726358e-02,-3.723522880675165680e+01,-1.342886168442839612e+01,-1.326374106394972552e+00,-7.599563835186793881e+01,-2.167557833723407512e+01
8.767880481049387890e+04,5.283311237652962289e-01,4.151525440433391501e-02,-3.643873896717202143e+01,-1.273382495196188025e+01,-1.427827213508093385e+00,-8.180847320793843380e+01,-2.209396983869218190e+01
8.778586073822341859e+04,5.226710240799810059e-01,3.967135878191879739e-02,-3.564881447073481269e+01,-1.190148570210599566e+01,-1.385412460089411546e+00,-7.937828684795988465e+01,-2.239502697096809669e+01
8.789291666595295828e+04,5.093309577368215768e-01,3.813906019661097990e-02,-3.485213493234060422e+01,-1.104440989501278203e+01,-1.325016191390411491e+00,-7.591783555316909826e+01,-2.251260173464645931e+01
8.799997259368249797e+04,4.967359356382625712e-01,4.054522231911947272e-02,-3.403882654308457489e+01,-1.034520963438155050e+01,-1.439124320015207736e+00,-8.245574973150586118e+01,-2.176371786865605884e+01
8.810702852141203766e+04,4.934804891003218841e-01,3.641350429020259044e-02,-3.321844430888795330e+01,-9.487582823277270094e+00,-1.401879743107550036e+00,-8.032179266494667047e+01,-2.264015021581230513e+01
8.821408444914157735e+04,5.006046674766989613e-01,3.834437632414368358e-02,-3.241113508863895731e+01,-8.646030984057485824e+00,-1.367637124136759752e+00,-7.835983511844578686e+01,-2.231586432402876241e+01
8.832114037687111704e+04,5.134097038738577590e-01,4.043071815035583633e-02,-3.162461123456461110e+01,-7.871784903812216072e+00,-1.379914897965835108e+00,-7.906329974066797206e+01,-2.207505234775732461e+01
8.842819630460065673e+04,5.269830431810806903e-01,3.959688946898699824e-02,-3.086897203978285020e+01,-7.170618119716540839e+00,-1.434387308651920767e+00,-8.218433897288400658e+01,-2.248271139563958343e+01
8.853525223233021097e+04,5.301168632882887755e-01,3.882663062505695845e-02,-3.013302473891505784e+01,-6.348892005286084661e+00,-1.348608495089257842e+00,-7.726957498410388325e+01,-2.270483830937481429e+01
8.864230816005975066e+04,5.236589585298384586e-01,3.978673355325606370e-02,-2.939911443342080233e+01,-5.633255167599731550e+00,-1.366881962897161351e+00,-7.831656756656492746e+01,-2.238620504280996215e+01
8.874936408778929035e+04,5.115907636178299578e-01,4.017474762335021543e-02,-2.866164520992331433e+01,-4.897124747958942592e+00,-1.368220766753861062e+00,-7.839327537714966354e+01,-2.209939075605481662e+01
8.885642001551883004e+04,4.971337615736569071e-01,3.674639584889863309e-02,-2.790935087231654421e+01,-4.195322037430323725e+00,-1.418712393832011198e+00,-8.128623250947612178e+01,-2.262517018003430280e+01
8.896347594324836973e+04,4.917454216632977104e-01,3.669423110800082433e-02,-2.714798816026119965e+01,-3.363931842244874737e+00,-1.348684910701907658e+00,-7.727395327619761645e+01,-2.254285066503889112e+01
8.907053187097790942e+04,4.949301573903971962e-01,3.820639959819182446e-02,-2.639527985234028051e+01,-2.641922257597962620e+00,-1.379383633975914680e+00,-7.903286055623826201e+01,-2.224815607376697812e+01
8.917758779870744911e+04,5.070624791044144875e-01,3.756480283261508929e-02,-2.565982881128830329e+01,-1.955995708837915181e+00,-1.428908126267844025e+00,-8.187040494709398786e+01,-2.260560723472691080e+01
8.928464372643698880e+04,5.224340946898361482e-01,3.665839597504686603e-02,-2.495211842150308712e+01,-1.176606491116715114e+00,-1.357229298331860345e+00,-7.776351062591770358e+01,-2.307716107464046473e+01
8.939169965416652849e+04,5.308587201081043094e-01,4.028085848756166043e-02,-2.426820237486485254e+01,-4.776073931537799799e-01,-1.342146247007158788e+00,-7.689931544283309961e+01,-2.239760475509605087e+01
8.949875558189606818e+04,5.318832374844502109e-01,3.978037465553893592e-02,-2.359726953617752798e+01,1.179466713027334385e-01,-1.417525021237968197e+00,-8.121820107112796450e+01,-2.252294869066769678e+01
8.960581150962560787e+04,5.223081525372055278e-01,3.703848378727941926e-02,-2.292795156144896040e+01,8.069922056688791923e-01,-1.397797461600390978e+00,-8.008789516380215900e+01,-2.298547209236676281e+01
8.971286743735514756e+04,5.078944949739691017e-01,3.766684110922141615e-02,-2.225044409454185157e+01,1.526436442739284249e+00,-1.355860691437094312e+00,-7.768509522703510584e+01,-2.259628611001673804e+01
8.981992336508468725e+04,4.944395344394315606e-01,3.860670083972064098e-02,-2.155985559561624143e+01,2.211680881563700130e+00,-1.361204751538288349e+00,-7.799128731629777178e+01,-2.214900997055654130e+01
8.992697929281424149e+04,4.891550390545763016e-01,3.666970165758519362e-02,-2.086443214669416690e+01,2.819688598472113394e+00,-1.448620483551951388e+00,-8.299983982372729940e+01,-2.250278310416989314e+01
9.003403522054378118e+04,4.920699552002199550e-01,3.520381575802426777e-02,-2.017092659779862984e+01,3.576239929449019250e+00,-1.385574701470582371e+00,-7.938758259436335152e+01,-2.290874218573335952e+01
9.014109114827332087e+04,5.046061196679325622e-01,3.557161792928304617e-02,-1.949992164834650765e+01,4.264069146968731516e+00,-1.368750433402992295e+00,-7.842362304069371248e+01,-2.303697788416404180e+01
9.024814707600286056e+04,5.191903532323650650e-01,3.952400287881038810e-02,-1.885141195923123192e+01,4.882992314657935040e+00,-1.398336954829063172e+00,-8.011880584888095314e+01,-2.236931384488264030e+01
9.035520300373240025e+04,5.300868333260080334e-01,3.792693056604830998e-02,-1.822924656733498949e+01,5.473134363239097411e+00,-1.430360298144143005e+00,-8.195360826673351085e+01,-2.290798640915779316e+01
9.046225893146193994e+04,5.354100078061266865e-01,3.724313589592271462e-02,-1.762281073391197950e+01,6.149510798485631646e+00,-1.360419696320620542e+00,-7.794630696564068728e+01,-2.315280485946849609e+01
9.056931485919147963e+04,5.307965385129301827e-01,3.857392345300229841e-02,-1.702230114542567208e+01,6.746966198991230179e+00,-1.363473884301329875e+00,-7.812129904677490799e+01,-2.277268535424475360e+01
9.067637078692101932e+04,5.185907662797271112e-01,3.843668700351601103e-02,-1.641996152704253831e+01,7.310952927017655867e+00,-1.401826774658037511e+00,-8.031875779634225410e+01,-2.260157665015002237e+01
9.078342671465055901e+04,5.040480849697925869e-01,3.496720884219007425e-02,-1.580945898070478073e+01,7.879572301232043330e+00,-1.443709946781407405e+00,-8.271848679163133511e+01,-2.317622003386368590e+01
9.089048264238009870e+04,4.910343604836178155e-01,3.472801749548496547e-02,-1.519022655254192600e+01,8.591944231502676388e+00,-1.350570444673629078e+00,-7.738198641490579632e+01,-2.300863783267709550e+01
9.099753857010963839e+04,4.854093740086251607e-01,3.612790533640210244e-02,-1.456343501041141941e+01,9.176710281949931769e+00,-1.392595936356880726e+00,-7.978986972031826497e+01,-2.256530753369574782e+01
9.110459449783917808e+04,4.886194154451439231e-01,3.492480950224349096e-02,-1.394233411738530215e+01,9.774921005154734388e+00,-1.415486106178193815e+00,-8.110137984341722017e+01,-2.291673347757100743e+01
9.121165042556871776e+04,4.995213095414035021e-01,3.439954087734923421e-02,-1.334000336027715150e+01,1.039742000877748751e+01,-1.395317859663592674e+00,-7.994582443795114557e+01,-2.324002747488030352e+01
9.131870635329825745e+04,5.155311547771731506e-01,3.649641130056591881e-02,-1.275900159518663735e+01,1.101817434674829244e+01,-1.355565286783300571e+00,-7.766816978712419939e+01,-2.300009507142802079e+01
9.142576228102781170e+04,5.295238016883375698e-01,3.842340590528145472e-02,-1.220475549473367671e+01,1.152570192920571124e+01,-1.402283804778843734e+00,-8.034494369337480180e+01,-2.278579254747998561e+01
9.153281820875735139e+04,5.370827764948300498e-01,3.707412242971339783e-02,-1.166529595912012596e+01,1.203623403991264240e+01,-1.431211229685462438e+00,-8.200236305270567527e+01,-2.321940691206707541e+01
9.163987413648689108e+04,5.379289049324895711e-01,3.611994082988220778e-02,-1.113824207137817268e+01,1.260955422649580981e+01,-1.384944930844247857e+00,-7.935149939541307162e+01,-2.345955701952756556e+01
9.174693006421643076e+04,5.315937806676421795e-01,3.763700458177925839e-02,-1.061794711516090750e+01,1.317216360661697827e+01,-1.342630506940345025e+00,-7.692706149319195674e+01,-2.299929678797852617e+01
9.185398599194597045e+04,5.182014115808778465e-01,3.823742677680155161e-02,-1.009334703813279610e+01,1.361314820913429102e+01,-1.426245981451143896e+00,-8.171787528464443540e+01,-2.264019866666885861e+01
9.196104191967551014e+04,5.031128412970080621e-01,3.393507801869397739e-02,-9.561236840962040517e+00,1.413497123192692762e+01,-1.436533155829263775e+00,-8.230728695962582719e+01,-2.342033100538081314e+01
9.206809784740504983e+04,4.890932938273945263e-01,3.241430748144263213e-02,-9.022287821754096271e+00,1.472314229257028906e+01,-1.387311114393845912e+00,-7.948707172635832308e+01,-2.357309921095593097e+01
9.217515377513458952e+04,4.816584602868315135e-01,3.380471967149087376e-02,-8.476299268892795169e+00,1.527907579105130154e+01,-1.377366168774135424e+00,-7.891726831486180060e+01,-2.307523708337739876e+01
9.228220970286412921e+04,4.825960439509453526e-01,3.383754620676993063e-02,-7.932207397318134845e+00,1.575246898245857885e+01,-1.448064848941517768e+00,-8.296800430559805761e+01,-2.308369791317057462e+01
9.238926563059366890e+04,4.895258921335758351e-01,3.293749056629450417e-02,-7.403642069718995522e+00,1.632891474355067629e+01,-1.400184415448558983e+00,-8.022465754519468817e+01,-2.344170318792996000e+01
9.249632155832320859e+04,5.023295355899163317e-01,3.292143027415705969e-02,-6.889672673634226641e+00,1.683286963880352971e+01,-1.410198916280473336e+00,-8.079844617679363239e+01,-2.367020038636896118e+01
9.260337748605274828e+04,5.178352195751847464e-01,3.625294870031345318e-02,-6.400748664426219925e+00,1.737670655310869705e+01,-1.355286011183314265e+00,-7.765216847392399302e+01,-2.309696496659600484e+01
9.271043341378228797e+04,5.318824702125876103e-01,3.763355759231365449e-02,-5.932338849836535033e+00,1.777758866844835950e+01,-1.422813710433335599e+00,-8.152122064117895661e+01,-2.300480803787964845e+01
9.281748934151184221e+04,5.408693340813173212e-01,3.556030961453027911e-02,-5.479113851226868448e+00,1.824232105796955494e+01,-1.411306319521808961e+00,-8.086189570874127241e+01,-2.364253650278661922e+01
9.292454526924138190e+04,5.442780825447488535e-01,3.643817540415947298e-02,-5.039118958783470603e+00,1.871353480270994751e+01,-1.380087467224813347e+00,-7.907318723088113188e+01,-2.348528448065186680e+01
9.303160119697092159e+04,5.398018969438618253e-01,3.703438400866925634e-02,-4.606972267125597043e+00,1.915480445155232658e+01,-1.370964510040307172e+00,-7.855048028753037670e+01,-2.327258561904536549e+01
9.313865712470046128e+04,5.298209571324793421e-01,3.693017951865013027e-02,-4.173751709144367439e+00,1.955652158653822426e+01,-1.402467933035641545e+00,-8.035549346537841586e+01,-2.313495428196370796e+01
9.324571305243000097e+04,5.180637236927051470e-01,3.344587364168440796e-02,-3.739981367709185545e+00,1.997238093787418123e+01,-1.420378923134864468e+00,-8.138171760496449281e+01,-2.380081276275573288e+01
9.335276898015954066e+04,5.017262804988891212e-01,3.400027081567459641e-02,-3.304547637771047430e+00,2.043144259244832384e+01,-1.396750998498858420e+00,-8.002793724466816627e+01,-2.337968947556132093e+01
9.345982490788908035e+04,4.878419896814661372e-01,3.285647974822140938e-02,-2.861763922064937571e+00,2.087994798641511096e+01,-1.391029320238182043e+00,-7.970010922859965774e+01,-2.343316294286104196e+01
9.356688083561862004e+04,4.777294714758316130e-01,3.259857508896166212e-02,-2.411909031627331501e+00,2.128508371505303387e+01,-1.435748482037865648e+00,-8.226232846308418800e+01,-2.331966833885500989e+01
9.367393676334815973e+04,4.729533798566681324e-01,2.967253694536994141e-02,-1.964480409523570836e+00,2.174751187592882928e+01,-1.420748943265832676e+00,-8.140291819680385288e+01,-2.404927308298272948e+01
9.378099269107769942e+04,4.748319241345794750e-01,3.124269179592912074e-02,-1.520264965608432162e+00,2.226633600031574289e+01,-1.346140262794057740e+00,-7.712815569073102040e+01,-2.363582930739407928e+01
9.388804861880723911e+04,4.845867679501644210e-01,3.267567477438184514e-02,-1.089027972145997225e+00,2.266697430615558417e+01,-1.376738950416649621e+00,-7.888133135014473396e+01,-2.342293972744322161e+01
9.399510454653677880e+04,4.972914485604278401e-01,3.338544516613402985e-02,-6.769937681956911257e-01,2.300669095614915705e+01,-1.449056504373382959e+00,-8.302482197657515428e+01,-2.346107639208057449e+01
9.410216047426631849e+04,5.131746821430970273e-01,3.215671770174480942e-02,-2.833588798565666589e-01,2.340927982332037161e+01,-1.440102525541294254e+00,-8.251179677964699977e+01,-2.405987017851490606e+01
9.420921640199585818e+04,5.286268455202118854e-01,3.303643149179776722e-02,9.114457174860828015e-02,2.388119676295682936e+01,-1.342689037510011119e+00,-7.693041504780632067e+01,-2.408312169022689275e+01
9.431627232972541242e+04,5.416260818073016514e-01,3.608861318490198811e-02,4.483138737186322942e-01,2.419347255136025154e+01,-1.387582551076610438e+00,-7.950262390268575530e+01,-2.352658752368836304e+01
9.442332825745495211e+04,5.504002713441963346e-01,3.722329975568063748e-02,7.926481844554732481e-01,2.451174148810623166e+01,-1.413647925067472055e+00,-8.099605982379219427e+01,-2.339727539346665353e+01
9.453038418518449180e+04,5.550576696993408943e-01,3.563817018722675173e-02,1.125544284591815103e+00,2.483414324472851575e+01,-1.424142268581530812e+00,-8.159734141590826084e+01,-2.384845421204154903e+01
9.463744011291403149e+04,5.551970164742930924e-01,3.520373774269727057e-02,1.447777968095359968e+00,2.520496763689171260e+01,-1.375551559921878830e+00,-7.881329888616041046e+01,-2.395716693333930891e+01
9.474449604064357118e+04,5.486200676226251627e-01,3.620339257696048724e-02,1.766643934093361956e+00,2.553170162039697999e+01,-1.367683542414613873e+00,-7.836249468985909061e+01,-2.361044839356964076e+01
9.485155196837311087e+04,5.398312250393000333e-01,3.581112320484407252e-02,2.083622243597526236e+00,2.581024157899814853e+01,-1.406121893317609839e+00,-8.056484996804363163e+01,-2.356480117536307262e+01
9.495860789610265056e+04,5.262489195017582277e-01,3.435988302386235732e-02,2.397364961728106092e+00,2.610144224760312781e+01,-1.428663942843208412e+00,-8.185641426743531213e+01,-2.370279081030883006e+01
9.506566382383219025e+04,5.103616398771285700e-01,3.201305656685696222e-02,2.713107657230569014e+00,2.645403306176162417e+01,-1.391815824187177197e+00,-7.974517258544744891e+01,-2.405101764406629172e+01
9.517271975156172994e+04,4.941955639231950803e-01,3.272875741010700112e-02,3.030566240834335900e+00,2.679889603353169036e+01,-1.364411436020877444e+00,-7.817501680338021686e+01,-2.357938651269785879e+01
9.527977567929126963e+04,4.793495928388770699e-01,3.089724705799476098e-02,3.351095390164157806e+00,2.708438991752056779e+01,-1.399446701361820811e+00,-8.018238964153724169e+01,-2.381465154535913697e+01
9.538683160702080932e+04,4.663344328586245813e-01,3.020213105521305300e-02,3.676914583539673487e+00,2.739122801300271703e+01,-1.418427799255189692e+00,-8.126992644135194155e+01,-2.377319792001311072e+01
9.549388753475034900e+04,4.581683212783331793e-01,2.753844542199158918e-02,4.002072757829663985e+00,2.769035829036810625e+01,-1.444455696179791193e+00,-8.276121508473313781e+01,-2.442171275369179639e+01
9.560094346247988869e+04,4.545197137510919028e-01,2.928313004551537022e-02,4.323138359164859779e+00,2.809687092957228316e+01,-1.359008658310806972e+00,-7.786546044294583169e+01,-2.381870456617762244e+01
9.570799939020942838e+04,4.553432109015158602e-01,2.961442080559613735e-02,4.639558776345843683e+00,2.836625021876723096e+01,-1.406049786296845072e+00,-8.056071854008055766e+01,-2.373671245002774910e+01
9.581505531793898263e+04,4.619605360777904735e-01,2.953546207143659466e-02,4.947064906525860728e+00,2.865355404487574376e+01,-1.426252090368349990e+00,-8.171822529981774608e+01,-2.388522214046752623e+01
9.592211124566852232e+04,4.721540533670881001e-01,2.767582146300568563e-02,5.238355865654693133e+00,2.896066382617561175e+01,-1.410433268197312850e+00,-8.081187355254934346e+01,-2.463966404168697721e+01
9.602916717339806200e+04,4.855518506434164938e-01,3.013763129441119834e-02,5.516347013807746613e+00,2.929254309657175170e+01,-1.356545145954226150e+00,-7.772431158213541380e+01,-2.414252996700728815e+01
9.613622310112760169e+04,5.005643257105278909e-01,3.280275998605700766e-02,5.778845125741524313e+00,2.948192879030155922e+01,-1.429657564158196781e+00,-8.191334457521838885e+01,-2.367099017465687183e+01
9.624327902885714138e+04,5.173592733751720685e-01,3.190862801996727921e-02,6.026219391595312835e+00,2.972921252779957513e+01,-1.429748092513970725e+00,-8.191853146793049234e+01,-2.419768213615484242e+01
9.635033495658668107e+04,5.324502965881084959e-01,3.232800230375998396e-02,6.258165842947008173e+00,2.993353398291563394e+01,-1.457373088749604140e+00,-8.350132716129706978e+01,-2.433400409802379727e+01
9.645739088431622076e+04,5.482514475742437110e-01,3.234790394999149249e-02,6.477408440123379130e+00,3.021706448137710410e+01,-1.393085187464505603e+00,-7.981790174390727088e+01,-2.458267284282200649e+01
9.656444681204576045e+04,5.621729967713382514e-01,3.486311265263081910e-02,6.685254959120852547e+00,3.045888951736391803e+01,-1.359106670475166423e+00,-7.787107612630457254e+01,-2.415007643559933825e+01
9.667150273977530014e+04,5.739955605763061852e-01,3.623333296078509042e-02,6.878806107348835575e+00,3.059339107975943861e+01,-1.418156256307627539e+00,-8.125436817650009402e+01,-2.399600497137456045e+01
9.677855866750483983e+04,5.828697783360315965e-01,3.584075727875084966e-02,7.064404295267864953e+00,3.075783070478299308e+01,-1.439314819203102447e+00,-8.246666453097290628e+01,-2.422388721092873709e+01
9.688561459523437952e+04,5.893845198450944345e-01,3.461328082858648042e-02,7.238836546573383934e+00,3.094915669884777287e+01,-1.422421076443840526e+00,-8.149872437068749775e+01,-2.462311917966609442e+01
9.699267052296391921e+04,5.927081611287613461e-01,3.580652823751548364e-02,7.404355296206289516e+00,3.116761648705394094e+01,-1.369480037870581146e+00,-7.846542629740044106e+01,-2.437757385698266077e+01
9.709972645069345890e+04,5.934800542481034613e-01,3.671439803693597737e-02,7.564957873050096815e+00,3.129820218055989400e+01,-1.399496921208433386e+00,-8.018526702679594109e+01,-2.417139431458617338e+01
9.720678237842301314e+04,5.925005332622170773e-01,3.716171138975462446e-02,7.718100674572348829e+00,3.143042022120902246e+01,-1.420421682081558501e+00,-8.138416751214649025e+01,-2.405186078853395415e+01
9.731383830615255283e+04,5.894103165760125052e-01,3.530252811632884902e-02,7.862580741831584064e+00,3.157597824984018331e+01,-1.419343720709631329e+00,-8.132240487505693238e+01,-2.445223851085550848e+01
9.742089423388209252e+04,5.821308705827989982e-01,3.391091162489079380e-02,8.000329285109662791e+00,3.175424080648603820e+01,-1.378829707341855615e+00,-7.900112289794678588e+01,-2.469362331244360220e+01
9.752795016161163221e+04,5.741751897572157093e-01,3.572098275167671921e-02,8.134688247172173092e+00,3.190065412942234602e+01,-1.366775346468057650e+00,-7.831045889515053204e+01,-2.412242047917726140e+01
9.763500608934117190e+04,5.648836454620064229e-01,3.543969672676952620e-02,8.262870102224372459e+00,3.199235802520441752e+01,-1.403253305738184853e+00,-8.040049200657892925e+01,-2.404938008847803488e+01
9.774206201707071159e+04,5.520901131462606637e-01,3.437400009156613839e-02,8.384136330386215974e+00,3.209852631165169612e+01,-1.418351247452750874e+00,-8.126554034615807609e+01,-2.411559792110363887e+01
9.784911794480025128e+04,5.403954011076939068e-01,3.153045470517190640e-02,8.501462061516384949e+00,3.219388335708571702e+01,-1.440319933148895393e+00,-8.252425331799658181e+01,-2.467962821203398605e+01
9.795617387252979097e+04,5.259599068587290649e-01,3.174401188931551265e-02,8.614514328961547562e+00,3.237014742355478347e+01,-1.377108134124998218e+00,-7.890248401849810023e+01,-2.438581653319193876e+01
9.806322980025933066e+04,5.110382583033997728e-01,3.077172541547524426e-02,8.720666651996053176e+00,3.246000858864522343e+01,-1.393399292069059658e+00,-7.983589861207383365e+01,-2.440603131728655839e+01
9.817028572798887035e+04,4.957058292126440557e-01,3.116493099326305208e-02,8.824797199182951246e+00,3.253660392522134970e+01,-1.420934502679832345e+00,-8.141354996807496036e+01,-2.403115712781147550e+01
9.827734165571841004e+04,4.795775830677703744e-01,2.930944415269338618e-02,8.923355398033802288e+00,3.259913983110816105e+01,-1.456956795643872926e+00,-8.347747532329827891e+01,-2.427702584850939616e+01
9.838439758344794973e+04,4.625012449811323201e-01,2.650073517716841284e-02,9.017353506749621772e+00,3.272429953007092251e+01,-1.425795205396929388e+00,-8.169204771923239150e+01,-2.483709967860311707e+01
9.849145351117748942e+04,4.455733429919477295e-01,2.562150487436563526e-02,9.107375841823307283e+00,3.284056573056397355e+01,-1.399551339977563424e+00,-8.018838499259338448e+01,-2.480629132686550520e+01
9.859850943890702911e+04,4.282983362035778785e-01,2.542766642784933043e-02,9.195925400844881636e+00,3.294966987692480131e+01,-1.378996752638308676e+00,-7.901069388842105923e+01,-2.452879763589916706e+01
9.870556536663658335e+04,4.123306782965302508e-01,2.670091852697217133e-02,9.280369438219759459e+00,3.302386429478563201e+01,-1.389246372152360243e+00,-7.959795382819113740e+01,-2.377438893705629752e+01
9.881262129436612304e+04,3.947045676781046897e-01,2.362515741950963269e-02,9.356962395663565246e+00,3.300007490546219913e+01,-1.489628718919597805e+00,-8.534943863557255384e+01,-2.445794882528712222e+01
9.891967722209566273e+04,3.784321065855281718e-01,2.160386059274404733e-02,9.433000566331710246e+00,3.314835925410761064e+01,-1.417382540942329072e+00,-8.121003755152406711e+01,-2.486913218273814863e+01
9.902673314982520242e+04,3.629098055189278194e-01,2.039299933239537704e-02,9.503190349163523010e+00,3.325477769043542509e+01,-1.381153887446329387e+00,-7.913428860876140902e+01,-2.500635195227082974e+01
9.913378907755474211e+04,3.464215546997838069e-01,2.112088604842022113e-02,9.571827591172960226e+00,3.331996170348838149e+01,-1.384607116402809757e+00,-7.933214405366010169e+01,-2.429785545940970337e+01
