# Time,Input,Output
20.995,-0.47773467905292166,0.08332386280098802
20.996,-0.4772953672694701,0.08333958665948105
20.997,-0.47685593616217764,0.0833554157253058
20.998,-0.4764163858409036,0.08337135014673258
20.999,-0.4759767164155372,0.08338739006880092
21.0,-0.47553692799599256,0.08340353563329739
21.001,-0.47509702069221843,0.08341978697871122
21.002,-0.4746569946141932,0.08343614424028978
21.003,-0.47421684987192014,0.08345260755002748
21.004,-0.47377658657543714,0.08346917703663248
21.005,-0.47333620483481154,0.08348585282554888
21.006,-0.4728957047601356,0.08350263503895672
21.007,-0.4724550864615359,0.08351952379576089
21.008,-0.47201435004916864,0.08353651921158001
21.009,-0.47157349563321477,0.08355362139876865
21.01,-0.47113252332388944,0.08357083046640623
21.011,-0.4706914332314373,0.0835881465203081
21.012,-0.47025022546612777,0.08360556966297006
21.013,-0.46980890013826426,0.08362309999364603
21.014,-0.4693674573581798,0.0836407376082926
21.015,-0.46892589723623185,0.08365848259960229
21.016000000000002,-0.46848421988281197,0.08367633505694805
21.017,-0.46804242540834123,0.08369429506646098
21.018,-0.46760051392326496,0.08371236271096372
21.019000000000002,-0.4671584855380626,0.08373053807000375
21.02,-0.46671634036324294,0.08374882121983118
21.021,-0.466274078509339,0.08376721223344319
21.022000000000002,-0.4658317000869179,0.08378571118050626
21.023,-0.46538920520657573,0.08380431812742284
21.024,-0.4649465939789331,0.0838230331373202
21.025000000000002,-0.4645038665146444,0.08384185627001717
21.026,-0.4640610229243931,0.0838607875820574
21.027,-0.46361806331888694,0.08387982712670938
21.028,-0.4631749878088689,0.08389897495394427
21.029,-0.4627317965051047,0.08391823111044694
21.03,-0.46228848951839385,0.0839375956396049
21.031,-0.46184506695956457,0.08395706858154162
21.032,-0.4614015289394694,0.08397664997308318
21.033,-0.4609578755689944,0.08399633984779165
21.034,-0.4605141069590545,0.08401613823590948
21.035,-0.46007022322058866,0.0840360451644262
21.036,-0.4596262244645694,0.08405606065704507
21.037,-0.459182110801998,0.084076184734172
21.038,-0.4587378823438997,0.08409641741297103
21.039,-0.45829353920133326,0.08411675870727553
21.04,-0.45784908148538594,0.08413720862767704
