Zeit;Kanal A;Kanal B;(A-B)/1000
(s);(V);(V);(mA)

4,11069964;0,00000000;0,56757500;-0,56757500
4,11136631;0,00000000;0,56757500;-0,56757500
4,11203299;0,00000000;0,56757500;-0,56757500
4,11269966;0,00000000;0,55705580;-0,55705580
4,11336633;0,00000000;0,56757500;-0,56757500
4,11403300;0,00000000;0,56757500;-0,56757500
4,11469967;0,00000000;0,56757500;-0,56757500
4,11536635;0,00000000;0,56757500;-0,56757500
4,11603302;0,00000000;0,56757500;-0,56757500
4,11669969;0,00000000;0,56757500;-0,56757500
4,11736636;0,00000000;0,56757500;-0,56757500
4,11803303;0,00000000;0,56757500;-0,56757500
4,11869971;0,00000000;0,56757500;-0,56757500
4,11936638;0,00000000;0,56757500;-0,56757500
4,12003305;0,00000000;0,55705580;-0,55705580
4,12069972;0,00000000;0,56757500;-0,56757500
4,12136639;0,00000000;0,56757500;-0,56757500
4,12203307;0,00000000;0,56757500;-0,56757500
4,12269974;0,00000000;0,56757500;-0,56757500
4,12336641;0,00000000;0,56757500;-0,56757500
4,12403308;0,00000000;0,56757500;-0,56757500
4,12469975;0,00000000;0,55705580;-0,55705580
4,12536643;0,00000000;0,56757500;-0,56757500
4,12603310;0,00000000;0,56757500;-0,56757500
4,12669977;0,00000000;0,56757500;-0,56757500
4,12736644;0,00000000;0,56757500;-0,56757500
4,12803311;0,00000000;0,56757500;-0,56757500
4,12869979;0,00000000;0,56757500;-0,56757500
4,12936646;0,00000000;0,58858270;-0,58858270
4,13003313;0,00000000;0,56757500;-0,56757500
4,13069980;0,00000000;0,56757500;-0,56757500
4,13136647;0,00000000;0,56757500;-0,56757500
4,13203315;0,00000000;0,56757500;-0,56757500
4,13269982;0,00000000;0,56757500;-0,56757500
4,13336649;0,00000000;0,56757500;-0,56757500
4,13403316;0,00000000;0,56757500;-0,56757500
4,13469983;0,00000000;0,56757500;-0,56757500
4,13536651;0,00000000;0,56757500;-0,56757500
4,13603318;0,00000000;0,54653670;-0,54653670
4,13669985;0,00000000;0,56757500;-0,56757500
4,13736652;0,00000000;0,56757500;-0,56757500
4,13803319;0,00000000;0,56757500;-0,56757500
4,13869987;0,00000000;0,56757500;-0,56757500
4,13936654;0,00000000;0,56757500;-0,56757500
4,14003321;0,00000000;0,56757500;-0,56757500
4,14069988;0,00000000;0,56757500;-0,56757500
4,14136655;0,00000000;0,56757500;-0,56757500
4,14203323;0,00000000;0,56757500;-0,56757500
4,14269990;0,00000000;0,56757500;-0,56757500
4,14336657;0,00000000;0,56757500;-0,56757500
4,14403324;0,00000000;0,55705580;-0,55705580
4,14469991;0,00000000;0,56757500;-0,56757500
4,14536659;0,00000000;0,56757500;-0,56757500
4,14603326;0,00000000;0,55705580;-0,55705580
4,14669993;0,00000000;0,56757500;-0,56757500
4,14736660;0,00000000;0,56757500;-0,56757500
4,14803328;0,00000000;0,56757500;-0,56757500
4,14869995;0,00000000;0,56757500;-0,56757500
4,14936662;0,00000000;0,55705580;-0,55705580
4,15003329;0,00000000;0,56757500;-0,56757500
4,15069996;0,00000000;0,56757500;-0,56757500
4,15136664;0,00000000;0,56757500;-0,56757500
4,15203331;0,00000000;0,56757500;-0,56757500
4,15269998;0,00000000;0,56757500;-0,56757500
4,15336665;0,00000000;0,56757500;-0,56757500
4,15403332;0,00000000;0,56757500;-0,56757500
4,15470000;0,00000000;0,56757500;-0,56757500
4,15536667;0,00000000;0,56757500;-0,56757500
4,15603334;0,00000000;0,56757500;-0,56757500
4,15670001;0,00000000;0,56757500;-0,56757500
4,15736668;0,00000000;0,56757500;-0,56757500
4,15803336;0,00000000;0,56757500;-0,56757500
4,15870003;0,00000000;0,56757500;-0,56757500
4,15936670;0,00000000;0,56757500;-0,56757500
4,16003337;0,00000000;0,56757500;-0,56757500
4,16070004;0,00000000;0,56757500;-0,56757500
4,16136672;0,00000000;0,55705580;-0,55705580
4,16203339;0,00000000;0,56757500;-0,56757500
4,16270006;0,00000000;0,56757500;-0,56757500
4,16336673;0,00000000;0,56757500;-0,56757500
4,16403340;0,00000000;0,56757500;-0,56757500
4,16470008;0,00000000;0,56757500;-0,56757500
4,16536675;0,00000000;0,56757500;-0,56757500
4,16603342;0,00000000;0,56757500;-0,56757500
4,16670009;0,00000000;0,56757500;-0,56757500
4,16736676;0,00000000;0,56757500;-0,56757500
4,16803344;0,00000000;0,56757500;-0,56757500
4,16870011;0,00000000;0,56757500;-0,56757500
4,16936678;0,00000000;0,55705580;-0,55705580
4,17003345;0,00000000;0,56757500;-0,56757500
4,17070012;0,00000000;0,56757500;-0,56757500
4,17136680;0,00000000;0,56757500;-0,56757500
4,17203347;0,00000000;0,56757500;-0,56757500
4,17270014;0,00000000;0,56757500;-0,56757500
4,17336681;0,00000000;0,56757500;-0,56757500
4,17403348;0,00000000;0,56757500;-0,56757500
4,17470016;0,00000000;0,56757500;-0,56757500
4,17536683;0,00000000;0,56757500;-0,56757500
4,17603350;0,00000000;0,56757500;-0,56757500
4,17670017;0,00000000;0,56757500;-0,56757500
4,17736684;0,00000000;0,56757500;-0,56757500
4,17803352;0,00000000;0,56757500;-0,56757500
4,17870019;0,00000000;0,56757500;-0,56757500
4,17936686;0,00000000;0,56757500;-0,56757500
4,18003353;0,00000000;0,56757500;-0,56757500
4,18070020;0,00000000;0,57806350;-0,57806350
4,18136688;0,00000000;0,56757500;-0,56757500
4,18203355;0,00000000;0,56757500;-0,56757500
4,18270022;0,00000000;0,56757500;-0,56757500
4,18336689;0,00000000;0,56757500;-0,56757500
4,18403356;0,00000000;0,56757500;-0,56757500
4,18470024;0,00000000;0,56757500;-0,56757500
4,18536691;0,00000000;0,56757500;-0,56757500
4,18603358;0,00000000;0,58858270;-0,58858270
4,18670025;0,00000000;0,56757500;-0,56757500
4,18736692;0,00000000;0,56757500;-0,56757500
4,18803360;0,00000000;0,55705580;-0,55705580
4,18870027;0,00000000;0,56757500;-0,56757500
4,18936694;0,00000000;0,55705580;-0,55705580
4,19003361;0,10549950;0,56757500;-0,46207550
4,19070028;0,00000000;0,55705580;-0,55705580
4,19136696;0,00000000;0,56757500;-0,56757500
4,19203363;0,00000000;0,56757500;-0,56757500
4,19270030;0,00000000;0,56757500;-0,56757500
4,19336697;0,00000000;0,56757500;-0,56757500
4,19403364;0,00000000;0,56757500;-0,56757500
4,19470032;0,00000000;0,56757500;-0,56757500
4,19536699;0,00000000;0,56757500;-0,56757500
4,19603366;0,00000000;0,56757500;-0,56757500
4,19670033;0,00000000;0,56757500;-0,56757500
4,19736700;0,00000000;0,56757500;-0,56757500
4,19803368;0,00000000;0,56757500;-0,56757500
4,19870035;0,00000000;0,56757500;-0,56757500
4,19936702;0,00000000;0,56757500;-0,56757500
4,20003369;0,00000000;0,56757500;-0,56757500
4,20070036;0,00000000;0,56757500;-0,56757500
4,20136704;0,00000000;0,55705580;-0,55705580
4,20203371;0,00000000;0,56757500;-0,56757500
4,20270038;0,00000000;0,55705580;-0,55705580
4,20336705;0,00000000;0,56757500;-0,56757500
4,20403372;0,00000000;0,56757500;-0,56757500
4,20470040;0,10549950;0,59910180;-0,49360230
4,20536707;0,00000000;0,56757500;-0,56757500
4,20603374;0,00000000;0,56757500;-0,56757500
4,20670041;0,00000000;0,56757500;-0,56757500
4,20736708;0,00000000;0,56757500;-0,56757500
4,20803376;0,00000000;0,56757500;-0,56757500
4,20870043;0,00000000;0,56757500;-0,56757500
4,20936710;0,00000000;0,56757500;-0,56757500
4,21003377;0,00000000;0,56757500;-0,56757500
4,21070044;0,00000000;0,55705580;-0,55705580
4,21136712;0,00000000;0,56757500;-0,56757500
4,21203379;0,00000000;0,54653670;-0,54653670
4,21270046;0,00000000;0,56757500;-0,56757500
4,21336713;0,00000000;0,56757500;-0,56757500
4,21403380;0,00000000;0,56757500;-0,56757500
4,21470048;0,00000000;0,56757500;-0,56757500
4,21536715;0,00000000;0,55705580;-0,55705580
4,21603382;0,00000000;0,56757500;-0,56757500
4,21670049;0,00000000;0,56757500;-0,56757500
4,21736716;0,00000000;0,56757500;-0,56757500
4,21803384;0,00000000;0,55705580;-0,55705580
4,21870051;0,00000000;0,56757500;-0,56757500
4,21936718;0,00000000;0,56757500;-0,56757500
4,22003385;0,00000000;0,56757500;-0,56757500
4,22070052;0,00000000;0,56757500;-0,56757500
4,22136720;0,00000000;0,56757500;-0,56757500
4,22203387;0,00000000;0,56757500;-0,56757500
4,22270054;0,00000000;0,56757500;-0,56757500
4,22336721;0,00000000;0,56757500;-0,56757500
4,22403388;0,00000000;0,56757500;-0,56757500
4,22470056;0,00000000;0,56757500;-0,56757500
4,22536723;0,00000000;0,56757500;-0,56757500
4,22603390;0,00000000;0,56757500;-0,56757500
4,22670057;0,00000000;0,56757500;-0,56757500
4,22736724;0,00000000;0,56757500;-0,56757500
4,22803392;0,00000000;0,56757500;-0,56757500
4,22870059;0,00000000;0,55705580;-0,55705580
4,22936726;0,00000000;0,56757500;-0,56757500
4,23003393;0,00000000;0,56757500;-0,56757500
4,23070060;0,00000000;0,56757500;-0,56757500
4,23136728;0,00000000;0,56757500;-0,56757500
4,23203395;0,00000000;0,56757500;-0,56757500
4,23270062;0,00000000;0,55705580;-0,55705580
4,23336729;0,00000000;0,56757500;-0,56757500
4,23403396;0,00000000;0,56757500;-0,56757500
4,23470064;0,00000000;0,56757500;-0,56757500
4,23536731;0,00000000;0,56757500;-0,56757500
4,23603398;0,00000000;0,56757500;-0,56757500
4,23670065;0,00000000;0,56757500;-0,56757500
4,23736732;0,00000000;0,56757500;-0,56757500
4,23803400;0,00000000;0,56757500;-0,56757500
4,23870067;0,00000000;0,56757500;-0,56757500
4,23936734;0,00000000;0,56757500;-0,56757500
4,24003401;0,00000000;0,56757500;-0,56757500
4,24070069;0,00000000;0,56757500;-0,56757500
4,24136736;0,00000000;0,56757500;-0,56757500
4,24203403;0,00000000;0,56757500;-0,56757500
4,24270070;0,00000000;0,56757500;-0,56757500
4,24336737;0,00000000;0,56757500;-0,56757500
4,24403405;0,00000000;0,56757500;-0,56757500
4,24470072;0,00000000;0,55705580;-0,55705580
4,24536739;0,00000000;0,56757500;-0,56757500
4,24603406;0,00000000;0,57806350;-0,57806350
4,24670073;0,00000000;0,56757500;-0,56757500
4,24736741;0,00000000;0,55705580;-0,55705580
4,24803408;0,00000000;0,56757500;-0,56757500
4,24870075;0,00000000;0,56757500;-0,56757500
4,24936742;0,00000000;0,56757500;-0,56757500
4,25003409;0,00000000;0,56757500;-0,56757500
4,25070077;0,00000000;0,55705580;-0,55705580
4,25136744;0,00000000;0,56757500;-0,56757500
4,25203411;0,00000000;0,56757500;-0,56757500
4,25270078;0,00000000;0,56757500;-0,56757500
4,25336745;0,00000000;0,56757500;-0,56757500
4,25403413;0,00000000;0,56757500;-0,56757500
4,25470080;0,00000000;0,56757500;-0,56757500
4,25536747;0,00000000;0,56757500;-0,56757500
4,25603414;0,00000000;0,56757500;-0,56757500
4,25670081;0,00000000;0,56757500;-0,56757500
4,25736749;0,00000000;0,56757500;-0,56757500
4,25803416;0,00000000;0,56757500;-0,56757500
4,25870083;0,00000000;0,56757500;-0,56757500
4,25936750;0,00000000;0,56757500;-0,56757500
4,26003417;0,00000000;0,55705580;-0,55705580
4,26070085;0,00000000;0,56757500;-0,56757500
4,26136752;0,00000000;0,57806350;-0,57806350
4,26203419;0,00000000;0,56757500;-0,56757500
4,26270086;0,00000000;0,56757500;-0,56757500
4,26336753;0,00000000;0,56757500;-0,56757500
4,26403421;0,00000000;0,56757500;-0,56757500
4,26470088;0,00000000;0,56757500;-0,56757500
4,26536755;0,00000000;0,56757500;-0,56757500
4,26603422;0,00000000;0,56757500;-0,56757500
4,26670089;0,00000000;0,56757500;-0,56757500
4,26736757;0,00000000;0,56757500;-0,56757500
4,26803424;0,00000000;0,56757500;-0,56757500
4,26870091;0,00000000;0,56757500;-0,56757500
4,26936758;0,00000000;0,56757500;-0,56757500
4,27003425;0,00000000;0,56757500;-0,56757500
4,27070093;0,00000000;0,56757500;-0,56757500
4,27136760;0,00000000;0,56757500;-0,56757500
4,27203427;0,00000000;0,56757500;-0,56757500
4,27270094;0,00000000;0,56757500;-0,56757500
4,27336761;0,00000000;0,56757500;-0,56757500
4,27403429;0,00000000;0,56757500;-0,56757500
4,27470096;0,00000000;0,56757500;-0,56757500
4,27536763;0,00000000;0,56757500;-0,56757500
4,27603430;0,00000000;0,56757500;-0,56757500
4,27670097;0,00000000;0,56757500;-0,56757500
4,27736765;0,00000000;0,56757500;-0,56757500
4,27803432;0,00000000;0,56757500;-0,56757500
4,27870099;0,00000000;0,56757500;-0,56757500
4,27936766;0,00000000;0,56757500;-0,56757500
4,28003433;0,00000000;0,56757500;-0,56757500
4,28070101;0,00000000;0,56757500;-0,56757500
4,28136768;0,00000000;0,55705580;-0,55705580
4,28203435;0,00000000;0,56757500;-0,56757500
4,28270102;0,00000000;0,56757500;-0,56757500
4,28336769;0,00000000;0,56757500;-0,56757500
4,28403437;0,00000000;0,56757500;-0,56757500
4,28470104;0,00000000;0,56757500;-0,56757500
4,28536771;0,00000000;0,56757500;-0,56757500
4,28603438;0,00000000;0,56757500;-0,56757500
4,28670105;0,00000000;0,56757500;-0,56757500
4,28736773;0,00000000;0,56757500;-0,56757500
4,28803440;0,00000000;0,56757500;-0,56757500
4,28870107;0,00000000;0,56757500;-0,56757500
4,28936774;0,00000000;0,56757500;-0,56757500
4,29003441;0,00000000;0,56757500;-0,56757500
4,29070109;0,00000000;0,56757500;-0,56757500
4,29136776;0,00000000;0,56757500;-0,56757500
4,29203443;0,00000000;0,56757500;-0,56757500
4,29270110;0,00000000;0,56757500;-0,56757500
4,29336777;0,00000000;0,56757500;-0,56757500
4,29403445;0,00000000;0,56757500;-0,56757500
4,29470112;0,00000000;0,56757500;-0,56757500
4,29536779;0,00000000;0,56757500;-0,56757500
4,29603446;0,00000000;0,55705580;-0,55705580
4,29670113;0,00000000;0,56757500;-0,56757500
4,29736781;0,00000000;0,56757500;-0,56757500
4,29803448;0,00000000;0,55705580;-0,55705580
4,29870115;0,00000000;0,55705580;-0,55705580
4,29936782;0,00000000;0,56757500;-0,56757500
4,30003449;0,00000000;0,56757500;-0,56757500
4,30070117;0,00000000;0,56757500;-0,56757500
4,30136784;0,00000000;0,56757500;-0,56757500
4,30203451;0,00000000;0,56757500;-0,56757500
4,30270118;0,00000000;0,55705580;-0,55705580
4,30336785;0,00000000;0,56757500;-0,56757500
4,30403453;0,00000000;0,56757500;-0,56757500
4,30470120;0,00000000;0,56757500;-0,56757500
4,30536787;0,00000000;0,56757500;-0,56757500
4,30603454;0,00000000;0,56757500;-0,56757500
4,30670121;0,00000000;0,56757500;-0,56757500
4,30736789;0,00000000;0,56757500;-0,56757500
4,30803456;0,00000000;0,56757500;-0,56757500
4,30870123;0,00000000;0,55705580;-0,55705580
4,30936790;0,00000000;0,56757500;-0,56757500
4,31003457;0,00000000;0,56757500;-0,56757500
4,31070125;0,00000000;0,56757500;-0,56757500
4,31136792;0,00000000;0,56757500;-0,56757500
4,31203459;0,00000000;0,55705580;-0,55705580
4,31270126;0,00000000;0,56757500;-0,56757500
4,31336793;0,00000000;0,56757500;-0,56757500
4,31403461;0,00000000;0,55705580;-0,55705580
4,31470128;0,00000000;0,56757500;-0,56757500
4,31536795;0,00000000;0,56757500;-0,56757500
4,31603462;0,00000000;0,56757500;-0,56757500
4,31670129;0,00000000;0,56757500;-0,56757500
4,31736797;0,10549950;0,56757500;-0,46207550
4,31803464;0,00000000;0,56757500;-0,56757500
4,31870131;0,00000000;0,56757500;-0,56757500
4,31936798;0,00000000;0,56757500;-0,56757500
4,32003465;0,00000000;0,56757500;-0,56757500
4,32070133;0,00000000;0,56757500;-0,56757500
4,32136800;0,00000000;0,56757500;-0,56757500
4,32203467;0,00000000;0,56757500;-0,56757500
4,32270134;0,00000000;0,56757500;-0,56757500
4,32336801;0,00000000;0,56757500;-0,56757500
4,32403469;0,00000000;0,56757500;-0,56757500
4,32470136;0,00000000;0,55705580;-0,55705580
4,32536803;0,00000000;0,56757500;-0,56757500
4,32603470;0,00000000;0,56757500;-0,56757500
4,32670137;0,00000000;0,56757500;-0,56757500
4,32736805;0,00000000;0,56757500;-0,56757500
4,32803472;0,00000000;0,56757500;-0,56757500
4,32870139;0,00000000;0,56757500;-0,56757500
4,32936806;0,00000000;0,56757500;-0,56757500
4,33003474;0,00000000;0,56757500;-0,56757500
4,33070141;0,00000000;0,56757500;-0,56757500
4,33136808;0,00000000;0,56757500;-0,56757500
4,33203475;0,00000000;0,56757500;-0,56757500
4,33270142;0,00000000;0,56757500;-0,56757500
4,33336810;0,00000000;0,56757500;-0,56757500
4,33403477;0,00000000;0,56757500;-0,56757500
4,33470144;0,00000000;0,56757500;-0,56757500
4,33536811;0,00000000;0,56757500;-0,56757500
4,33603478;0,00000000;0,55705580;-0,55705580
4,33670146;0,00000000;0,56757500;-0,56757500
4,33736813;0,00000000;0,56757500;-0,56757500
4,33803480;0,00000000;0,56757500;-0,56757500
4,33870147;0,00000000;0,56757500;-0,56757500
4,33936814;0,00000000;0,56757500;-0,56757500
4,34003482;0,00000000;0,56757500;-0,56757500
4,34070149;0,00000000;0,56757500;-0,56757500
4,34136816;0,00000000;0,56757500;-0,56757500
4,34203483;0,00000000;0,56757500;-0,56757500
4,34270150;0,00000000;0,56757500;-0,56757500
4,34336818;0,00000000;0,56757500;-0,56757500
4,34403485;0,00000000;0,56757500;-0,56757500
4,34470152;0,00000000;0,56757500;-0,56757500
4,34536819;0,00000000;0,56757500;-0,56757500
4,34603486;0,00000000;0,58858270;-0,58858270
4,34670154;0,00000000;0,56757500;-0,56757500
4,34736821;0,00000000;0,56757500;-0,56757500
4,34803488;0,00000000;0,56757500;-0,56757500
4,34870155;0,00000000;0,56757500;-0,56757500
4,34936822;0,00000000;0,56757500;-0,56757500
4,35003490;0,00000000;0,56757500;-0,56757500
4,35070157;0,00000000;0,56757500;-0,56757500
4,35136824;0,00000000;0,56757500;-0,56757500
4,35203491;0,10549950;0,56757500;-0,46207550
4,35270158;0,00000000;0,56757500;-0,56757500
4,35336826;0,00000000;0,56757500;-0,56757500
4,35403493;0,00000000;0,56757500;-0,56757500
4,35470160;0,00000000;0,56757500;-0,56757500
4,35536827;0,00000000;0,56757500;-0,56757500
4,35603494;0,00000000;0,56757500;-0,56757500
4,35670162;0,00000000;0,56757500;-0,56757500
4,35736829;0,00000000;0,58858270;-0,58858270
4,35803496;0,00000000;0,56757500;-0,56757500
4,35870163;0,00000000;0,56757500;-0,56757500
4,35936830;0,00000000;0,56757500;-0,56757500
4,36003498;0,00000000;0,56757500;-0,56757500
4,36070165;0,00000000;0,56757500;-0,56757500
4,36136832;0,00000000;0,56757500;-0,56757500
4,36203499;0,00000000;0,56757500;-0,56757500
4,36270166;0,00000000;0,56757500;-0,56757500
4,36336834;0,00000000;0,56757500;-0,56757500
4,36403501;0,00000000;0,56757500;-0,56757500
4,36470168;0,00000000;0,56757500;-0,56757500
4,36536835;0,00000000;0,56757500;-0,56757500
4,36603502;0,00000000;0,56757500;-0,56757500
4,36670170;0,00000000;0,56757500;-0,56757500
4,36736837;0,00000000;0,56757500;-0,56757500
4,36803504;0,00000000;0,56757500;-0,56757500
4,36870171;0,00000000;0,56757500;-0,56757500
4,36936838;0,00000000;0,56757500;-0,56757500
4,37003506;0,00000000;0,56757500;-0,56757500
4,37070173;0,00000000;0,55705580;-0,55705580
4,37136840;0,00000000;0,56757500;-0,56757500
4,37203507;0,00000000;0,56757500;-0,56757500
4,37270174;0,00000000;0,56757500;-0,56757500
4,37336842;0,00000000;0,56757500;-0,56757500
4,37403509;0,00000000;0,56757500;-0,56757500
4,37470176;0,00000000;0,56757500;-0,56757500
4,37536843;0,00000000;0,56757500;-0,56757500
4,37603510;0,00000000;0,56757500;-0,56757500
4,37670178;0,00000000;0,56757500;-0,56757500
4,37736845;0,00000000;0,56757500;-0,56757500
4,37803512;0,00000000;0,56757500;-0,56757500
4,37870179;0,00000000;0,56757500;-0,56757500
4,37936846;0,00000000;0,57806350;-0,57806350
4,38003514;0,00000000;0,56757500;-0,56757500
4,38070181;0,00000000;0,56757500;-0,56757500
4,38136848;0,00000000;0,56757500;-0,56757500
4,38203515;0,00000000;0,56757500;-0,56757500
4,38270182;0,00000000;0,56757500;-0,56757500
4,38336850;0,00000000;0,56757500;-0,56757500
4,38403517;0,00000000;0,56757500;-0,56757500
4,38470184;0,00000000;0,56757500;-0,56757500
4,38536851;0,00000000;0,56757500;-0,56757500
4,38603518;0,00000000;0,56757500;-0,56757500
4,38670186;0,00000000;0,57806350;-0,57806350
4,38736853;0,00000000;0,56757500;-0,56757500
4,38803520;0,00000000;0,56757500;-0,56757500
4,38870187;0,00000000;0,56757500;-0,56757500
4,38936854;0,00000000;0,56757500;-0,56757500
4,39003522;0,00000000;0,55705580;-0,55705580
4,39070189;0,00000000;0,56757500;-0,56757500
