# frequency,input_amplitude,output_amplitude
1.930000000000000000e+03,5.832535264518032281e-02,9.775921760502273919e-03
1.935000000000000000e+03,5.741245436337758662e-02,9.606358852216842839e-03
1.940000000000000000e+03,5.605557704862858953e-02,9.366420954437838092e-03
1.945000000000000000e+03,5.432999702487958243e-02,9.068143186849605963e-03
1.950000000000000000e+03,5.231181935976773195e-02,8.723742401761942766e-03
1.955000000000000000e+03,5.007412289344677359e-02,8.344977222233644631e-03
1.960000000000000000e+03,4.768437083506484736e-02,7.942716613958136773e-03
1.965000000000000000e+03,4.520282877806323929e-02,7.526674928110412867e-03
1.970000000000000000e+03,4.268176553125974798e-02,7.105276478063369920e-03
1.975000000000000000e+03,4.016524376475420766e-02,6.685617785323441295e-03
1.980000000000000000e+03,3.768933752664502951e-02,6.273500556654370598e-03
1.985000000000000000e+03,3.528264201615353285e-02,5.873513134782222186e-03
1.990000000000000000e+03,3.296696716299095387e-02,5.489142497576800749e-03
1.995000000000000000e+03,3.075813011684798079e-02,5.122902780769438176e-03
2.000000000000000000e+03,2.866678237929537118e-02,4.776469711989792845e-03
2.005000000000000000e+03,2.669922487513072887e-02,4.450813246508567543e-03
2.010000000000000000e+03,2.485817879600530494e-02,4.146323094408328747e-03
2.015000000000000000e+03,2.314349173064758972e-02,3.862923755038699843e-03
2.020000000000000000e+03,2.155276769608133886e-02,3.600177173640813078e-03
2.025000000000000000e+03,2.008191653266764090e-02,3.357372262156462731e-03
2.030000000000000000e+03,1.872562307417027436e-02,3.133601340032950763e-03
2.035000000000000000e+03,1.747773989851598292e-02,2.927824108763737478e-03
2.040000000000000000e+03,1.633160962726985105e-02,2.738920129255010064e-03
2.045000000000000000e+03,1.528032395789450694e-02,2.565730971115777210e-03
2.050000000000000000e+03,1.431692712677708548e-02,2.407093287902774010e-03
2.055000000000000000e+03,1.343457151413511054e-02,2.261864075342779473e-03
2.060000000000000000e+03,1.262663277514452891e-02,2.128939317006946566e-03
2.065000000000000000e+03,1.188679133938619695e-02,2.007267134179686538e-03
2.070000000000000000e+03,1.120908645639910259e-02,1.895856448977687944e-03
2.075000000000000000e+03,1.058794824668681661e-02,1.793782053170583880e-03
2.080000000000000000e+03,1.001821249267206317e-02,1.700186857365896392e-03
2.085000000000000000e+03,9.495122205074188471e-03,1.614281981466869978e-03
2.090000000000000000e+03,9.014319347805797855e-03,1.535345240968857957e-03
2.095000000000000000e+03,8.571829510847546116e-03,1.462718486711159010e-03
2.100000000000000000e+03,8.164041791886216676e-03,1.395804169189981308e-03
2.105000000000000000e+03,7.787685685525663933e-03,1.334061422791916595e-03
2.110000000000000000e+03,7.439806382243719513e-03,1.277001900153292013e-03
2.115000000000000000e+03,7.117739544524022757e-03,1.224185531773404204e-03
2.120000000000000000e+03,6.819086349878036510e-03,1.175216340255451613e-03
2.125000000000000000e+03,6.541689364053684605e-03,1.129738401210363683e-03
2.130000000000000000e+03,6.283609626418731886e-03,1.087432012945512439e-03
2.135000000000000000e+03,6.043105187225239656e-03,1.048010113585944730e-03
2.140000000000000000e+03,5.818611227101117868e-03,1.011214966245042824e-03
2.145000000000000000e+03,5.608721807141238067e-03,9.768151193653440163e-04
2.150000000000000000e+03,5.412173238348466121e-03,9.446026395564519670e-04
2.155000000000000000e+03,5.227829017375744750e-03,9.143906074178467661e-04
2.160000000000000000e+03,5.054666247768767502e-03,8.860108623210597280e-04
2.165000000000000000e+03,4.891763448891798226e-03,8.593119793895081593e-04
2.170000000000000000e+03,4.738289645823175016e-03,8.341574605188739871e-04
2.175000000000000000e+03,4.593494630539486125e-03,8.104241208620517221e-04
2.180000000000000000e+03,4.456700285920245884e-03,7.880006524703006250e-04
2.185000000000000000e+03,4.327292868214726619e-03,7.667863475219186724e-04
2.190000000000000000e+03,4.204716149522210421e-03,7.466899646008925756e-04
2.195000000000000000e+03,4.088465328851225225e-03,7.276287226943697548e-04
2.200000000000000000e+03,3.978081627806837398e-03,7.095274088557443435e-04
2.205000000000000000e+03,3.873147494577379880e-03,6.923175867744036076e-04
2.210000000000000000e+03,3.773282347303097070e-03,6.759368947476398310e-04
2.215000000000000000e+03,3.678138795011891889e-03,6.603284227481491606e-04
2.220000000000000000e+03,3.587399280928827740e-03,6.454401593947736932e-04
2.225000000000000000e+03,3.500773099053533597e-03,6.312245006570637662e-04
2.230000000000000000e+03,3.417993740481806327e-03,6.176378130594600184e-04
2.235000000000000000e+03,3.338816530969692352e-03,6.046400449917401897e-04
2.240000000000000000e+03,3.263016525743040776e-03,5.921943804852886637e-04
2.245000000000000000e+03,3.190386631594898693e-03,5.802669304887461297e-04
2.250000000000000000e+03,3.120735929870704223e-03,5.688264572700211423e-04
2.255000000000000000e+03,3.053888177123605975e-03,5.578441281012992562e-04
2.260000000000000000e+03,2.989680463008586534e-03,5.472932948473476205e-04
2.265000000000000000e+03,2.927962007435384005e-03,5.371492964849120368e-04
2.270000000000000000e+03,2.868593081185341447e-03,5.273892819435795553e-04
2.275000000000000000e+03,2.811444036078635487e-03,5.179920509707935548e-04
2.280000000000000000e+03,2.756394432445762911e-03,5.089379110001772009e-04
2.285000000000000000e+03,2.703332253128170898e-03,5.002085482458503351e-04
2.290000000000000000e+03,2.652153194510395613e-03,4.917869114568233432e-04
2.295000000000000000e+03,2.602760026195395648e-03,4.836571069494828199e-04
2.300000000000000000e+03,2.555062011940467583e-03,4.758043037018389325e-04
2.305000000000000000e+03,2.508974385309216577e-03,4.682146474323038406e-04
2.310000000000000000e+03,2.464417874275462352e-03,4.608751827140997312e-04
2.315000000000000000e+03,2.421318269656408742e-03,4.537737822826422903e-04
2.320000000000000000e+03,2.379606032847001850e-03,4.468990827912287388e-04
2.325000000000000000e+03,2.339215938838896773e-03,4.402404263545798418e-04
2.330000000000000000e+03,2.300086750953567790e-03,4.337878072934654608e-04
2.335000000000000000e+03,2.262160924113677113e-03,4.275318235586619505e-04
2.340000000000000000e+03,2.225384333834692484e-03,4.214636323711736139e-04
2.345000000000000000e+03,2.189706028415724665e-03,4.155749096649167325e-04
2.350000000000000000e+03,2.155078002081255682e-03,4.098578129627415754e-04
2.355000000000000000e+03,2.121454987080271300e-03,4.043049473583394779e-04
2.360000000000000000e+03,2.088794262934027136e-03,3.989093343076234935e-04
2.365000000000000000e+03,2.057055481238575807e-03,3.936643829677967475e-04
2.370000000000000000e+03,2.026200504580069270e-03,3.885638638475853420e-04
2.375000000000000000e+03,1.996193258266968848e-03,3.836018845564014490e-04
2.380000000000000000e+03,1.966999593722533034e-03,3.787728674625033976e-04
2.385000000000000000e+03,1.938587162502548389e-03,3.740715290904257856e-04
2.390000000000000000e+03,1.910925299974287981e-03,3.694928611002077593e-04
2.395000000000000000e+03,1.883984917840883164e-03,3.650321127139372480e-04
2.400000000000000000e+03,1.857738404723601475e-03,3.606847744611946694e-04
2.405000000000000000e+03,1.832159534117923805e-03,3.564465631311272958e-04
2.410000000000000000e+03,1.807223379105453356e-03,3.523134078297450044e-04
2.415000000000000000e+03,1.782906233245802781e-03,3.482814370484528564e-04
2.420000000000000000e+03,1.759185537140773182e-03,3.443469666604455771e-04
2.425000000000000000e+03,1.736039810209281595e-03,3.405064887693696183e-04
2.430000000000000000e+03,1.713448587243751034e-03,3.367566613401604906e-04
2.435000000000000000e+03,1.691392359365941631e-03,3.330942985494029520e-04
2.440000000000000000e+03,1.669852519034335358e-03,3.295163617982534328e-04
2.445000000000000000e+03,1.648811308785530809e-03,3.260199513359426774e-04
2.450000000000000000e+03,1.628251773417682159e-03,3.226022984460905530e-04
2.455000000000000000e+03,1.608157715347290333e-03,3.192607581519960741e-04
2.460000000000000000e+03,1.588513652904058023e-03,3.159928024021558613e-04
2.465000000000000000e+03,1.569304781337649193e-03,3.127960136992604810e-04
2.470000000000000000e+03,1.550516936338984693e-03,3.096680791400299552e-04
2.475000000000000000e+03,1.532136559877591035e-03,3.066067848340278028e-04
2.480000000000000000e+03,1.514150668203111030e-03,3.036100106758987519e-04
2.485000000000000000e+03,1.496546821842368756e-03,3.006757254438428861e-04
2.490000000000000000e+03,1.479313097448023504e-03,2.978019822009030115e-04
2.495000000000000000e+03,1.462438061376720912e-03,2.949869139786557366e-04
2.500000000000000000e+03,1.445910744864403567e-03,2.922287297221087560e-04
2.505000000000000000e+03,1.429720620691943365e-03,2.895257104781339026e-04
2.510000000000000000e+03,1.413857581242126179e-03,2.868762058111405189e-04
2.515000000000000000e+03,1.398311917844675002e-03,2.842786304293560217e-04
2.520000000000000000e+03,1.383074301327935239e-03,2.817314610082343710e-04
2.525000000000000000e+03,1.368135763693429166e-03,2.792332331973661902e-04
2.530000000000000000e+03,1.353487680840782413e-03,2.767825387989388355e-04
2.535000000000000000e+03,1.339121756271726641e-03,2.743780231062031296e-04
2.540000000000000000e+03,1.325030005709159318e-03,2.720183823915179829e-04
2.545000000000000000e+03,1.311204742574230029e-03,2.697023615344114854e-04
2.550000000000000000e+03,1.297638564262872368e-03,2.674287517804458400e-04
2.555000000000000000e+03,1.284324339175625836e-03,2.651963886229493457e-04
2.560000000000000000e+03,1.271255194447764962e-03,2.630041497993164563e-04
2.565000000000000000e+03,1.258424504339843066e-03,2.608509533951139121e-04
2.570000000000000000e+03,1.245825879248254166e-03,2.587357560494222956e-04
2.575000000000000000e+03,1.233453155293004824e-03,2.566575512545741394e-04
2.580000000000000000e+03,1.221300384452446474e-03,2.546153677451789546e-04
2.585000000000000000e+03,1.209361825210326881e-03,2.526082679707917470e-04
2.590000000000000000e+03,1.197631933683300379e-03,2.506353466471356126e-04
2.595000000000000000e+03,1.186105355201038736e-03,2.486957293812092420e-04
2.600000000000000000e+03,1.174776916312890137e-03,2.467885713660913851e-04
2.605000000000000000e+03,1.163641617197620683e-03,2.449130561414778373e-04
2.610000000000000000e+03,1.152694624447314501e-03,2.430683944154974523e-04
2.615000000000000000e+03,1.141931264208890335e-03,2.412538229448506135e-04
2.620000000000000000e+03,1.131347015665976974e-03,2.394686034703985219e-04
2.625000000000000000e+03,1.120937504828067822e-03,2.377120217032782298e-04
2.630000000000000000e+03,1.110698498630702073e-03,2.359833863613724678e-04
2.635000000000000000e+03,1.100625899306654143e-03,2.342820282504598235e-04
2.640000000000000000e+03,1.090715739032887752e-03,2.326072993900822150e-04
2.645000000000000000e+03,1.080964174824888303e-03,2.309585721799643993e-04
2.650000000000000000e+03,1.071367483669492197e-03,2.293352386054155895e-04
2.655000000000000000e+03,1.061922057885360650e-03,2.277367094797905938e-04
2.660000000000000000e+03,1.052624400696421407e-03,2.261624137217808949e-04
2.665000000000000000e+03,1.043471122006393512e-03,2.246117976655401412e-04
2.670000000000000000e+03,1.034458934367868269e-03,2.230843244025278377e-04
2.675000000000000000e+03,1.025584649125162650e-03,2.215794731519589249e-04
2.680000000000000000e+03,1.016845172739741726e-03,2.200967386606966021e-04
2.685000000000000000e+03,1.008237503271085115e-03,2.186356306287900834e-04
2.690000000000000000e+03,9.997587270158228741e-04,2.171956731607556769e-04
2.695000000000000000e+03,9.914060152885193801e-04,2.157764042401831724e-04
2.700000000000000000e+03,9.831766213530231720e-04,2.143773752284612285e-04
2.705000000000000000e+03,9.750678774738383075e-04,2.129981503836115111e-04
2.710000000000000000e+03,9.670771920986457985e-04,2.116383064003586395e-04
2.715000000000000000e+03,9.592020471647828578e-04,2.102974319701787526e-04
2.720000000000000000e+03,9.514399955125617042e-04,2.089751273591774279e-04
2.725000000000000000e+03,9.437886584059720875e-04,2.076710040034556457e-04
2.730000000000000000e+03,9.362457231653704059e-04,2.063846841224117369e-04
2.735000000000000000e+03,9.288089408916377562e-04,2.051158003472680505e-04
2.740000000000000000e+03,9.214761242817008820e-04,2.038639953645619417e-04
2.745000000000000000e+03,9.142451455367143522e-04,2.026289215746450727e-04
2.750000000000000000e+03,9.071139343568742882e-04,2.014102407641957010e-04
2.755000000000000000e+03,9.000804760104285989e-04,2.002076237911660085e-04
2.760000000000000000e+03,8.931428094849327331e-04,1.990207502829157132e-04
2.765000000000000000e+03,8.862990257094768712e-04,1.978493083460207229e-04
2.770000000000000000e+03,8.795472658507619236e-04,1.966929942880066577e-04
2.775000000000000000e+03,8.728857196681098296e-04,1.955515123490292762e-04
2.780000000000000000e+03,8.663126239408250545e-04,1.944245744449661574e-04
2.785000000000000000e+03,8.598262609524897097e-04,1.933118999200372724e-04
2.790000000000000000e+03,8.534249570315312599e-04,1.922132153086430638e-04
2.795000000000000000e+03,8.471070811500384500e-04,1.911282541066374417e-04
2.800000000000000000e+03,8.408710435801834953e-04,1.900567565517760312e-04
2.805000000000000000e+03,8.347152945897886320e-04,1.889984694110833090e-04
2.810000000000000000e+03,8.286383231968099490e-04,1.879531457773997894e-04
2.815000000000000000e+03,8.226386559664556264e-04,1.869205448730081010e-04
2.820000000000000000e+03,8.167148558531512215e-04,1.859004318606338887e-04
2.825000000000000000e+03,8.108655210863462961e-04,1.848925776614954923e-04
2.830000000000000000e+03,8.050892840919934628e-04,1.838967587794207404e-04
2.835000000000000000e+03,7.993848104593374339e-04,1.829127571320852985e-04
2.840000000000000000e+03,7.937507979446021796e-04,1.819403598882882612e-04
2.845000000000000000e+03,7.881859755061725340e-04,1.809793593105573305e-04
2.850000000000000000e+03,7.826891023746781117e-04,1.800295526034671159e-04
2.855000000000000000e+03,7.772589671619434867e-04,1.790907417679609868e-04
2.860000000000000000e+03,7.718943869943471238e-04,1.781627334600555958e-04
2.865000000000000000e+03,7.665942066806811410e-04,1.772453388549407173e-04
2.870000000000000000e+03,7.613572979085968207e-04,1.763383735157626492e-04
2.875000000000000000e+03,7.561825584653629213e-04,1.754416572665879739e-04
2.880000000000000000e+03,7.510689114905352024e-04,1.745550140702850693e-04
2.885000000000000000e+03,7.460153047515855583e-04,1.736782719102965245e-04
2.890000000000000000e+03,7.410207099454614718e-04,1.728112626766064414e-04
2.895000000000000000e+03,7.360841220192035740e-04,1.719538220549986696e-04
2.900000000000000000e+03,7.312045585211744605e-04,1.711057894209814200e-04
2.905000000000000000e+03,7.263810589681619608e-04,1.702670077365560125e-04
2.910000000000000000e+03,7.216126842359015013e-04,1.694373234507016719e-04
2.915000000000000000e+03,7.168985159676222445e-04,1.686165864029290763e-04
2.920000000000000000e+03,7.122376560061363529e-04,1.678046497304346235e-04
2.925000000000000000e+03,7.076292258401964625e-04,1.670013697778569982e-04
2.930000000000000000e+03,7.030723660733464477e-04,1.662066060104195405e-04
2.935000000000000000e+03,6.985662359032056810e-04,1.654202209291601644e-04
2.940000000000000000e+03,6.941100126251358070e-04,1.646420799897547289e-04
2.945000000000000000e+03,6.897028911470978914e-04,1.638720515233853497e-04
2.950000000000000000e+03,6.853440835233209124e-04,1.631100066605217726e-04
2.955000000000000000e+03,6.810328184977169040e-04,1.623558192565481670e-04
2.960000000000000000e+03,6.767683410656788554e-04,1.616093658202096591e-04
2.965000000000000000e+03,6.725499120502216295e-04,1.608705254443119177e-04
2.970000000000000000e+03,6.683768076893850316e-04,1.601391797384396328e-04
2.975000000000000000e+03,6.642483192354443813e-04,1.594152127635978548e-04
2.980000000000000000e+03,6.601637525690063138e-04,1.586985109691619515e-04
2.985000000000000000e+03,6.561224278256636532e-04,1.579889631318469735e-04
2.990000000000000000e+03,6.521236790281744041e-04,1.572864602959152865e-04
2.995000000000000000e+03,6.481668537378544332e-04,1.565908957160518566e-04
