# Time,Input,Output
0.000494,-1.0,0.3633097209021966
0.000495,-1.0,0.36049296528049785
0.000496,-1.0,0.35768202940181915
0.0004969999999999999,-1.0,0.354876901241898
0.000498,-1.0,0.3520775688013156
0.000499,-1.0,0.34928402010544507
0.0005,-1.0,0.34649624320440076
0.0005009999999999999,-1.0,0.3437142261729867
0.000502,-1.0,0.3409379571106458
0.000503,-1.0,0.3381674241414089
0.000504,-1.0,0.335402615413844
0.000505,-1.0,0.3326435191010054
0.0005059999999999999,-1.0,0.3298901234003835
0.000507,-1.0,0.32714241653385373
0.000508,-1.0,0.3244003867476267
0.000509,-1.0,0.3216640223121977
0.0005099999999999999,-1.0,0.3189333115222965
0.000511,-1.0,0.31620824269683717
0.000512,-1.0,0.3134888041788685
0.000513,-1.0,0.3107749843355237
0.000514,-1.0,0.30806677155797096
0.0005149999999999999,-1.0,0.3053641542613636
0.000516,-1.0,0.30266712088479053
0.000517,-1.0,0.29997565989122693
0.000518,-1.0,0.29728975976748473
0.0005189999999999999,-1.0,0.2946094090241635
0.00052,-1.0,0.29193459619560114
0.000521,-1.0,0.28926530983982507
0.000522,-1.0,0.2866015385385031
0.000523,-1.0,0.28394327089689464
0.0005239999999999999,-1.0,0.28129049554380187
0.000525,-1.0,0.2786432011315213
0.000526,-1.0,0.276001376335795
0.000527,-1.0,0.2733650098557624
0.0005279999999999999,-1.0,0.27073409041391167
0.000529,-1.0,0.26810860675603165
0.00053,-1.0,0.2654885476511638
0.000531,-1.0,0.26287390189155396
0.000532,-1.0,0.2602646582926045
0.0005329999999999999,-1.0,0.25766080569282634
0.000534,-1.0,0.25506233295379155
0.000535,-1.0,0.25246922896008533
0.000536,-1.0,0.2498814826192587
0.0005369999999999999,-1.0,0.24729908286178087
0.000538,-1.0,0.24472201864099205
0.000539,-1.0,0.2421502789330561
0.00054,-1.0,0.2395838527369134
0.0005409999999999999,-1.0,0.23702272907423383
0.000542,-1.0,0.2344668969893697
0.000543,-1.0,0.231916345549309
0.000544,-1.0,0.22937106384362863
0.000545,-1.0,0.22683104098444756
0.0005459999999999999,-1.0,0.2242962661063805
0.000547,-1.0,0.22176672836649128
0.000548,-1.0,0.21924241694424645
0.000549,-1.0,0.21672332104146907
0.0005499999999999999,-1.0,0.2142094298822925
0.000551,-1.0,0.2117007327131142
0.000552,-1.0,0.20919721880254993
0.000553,-1.0,0.20669887744138762
0.000554,-1.0,0.2042056979425418
0.0005549999999999999,-1.0,0.2017176696410076
0.000556,-1.0,0.19923478189381544
0.000557,-1.0,0.19675702407998524
0.000558,-1.0,0.19428438560048114
0.0005589999999999999,-1.0,0.1918168558781661
0.00056,-1.0,0.18935442435775668
0.000561,-1.0,0.18689708050577783
0.000562,-1.0,0.18444481381051794
0.000563,-1.0,0.1819976137819838
0.0005639999999999999,-1.0,0.17955546995185576
0.000565,-1.0,0.17711837187344284
0.000566,-1.0,0.1746863091216382
0.000567,-1.0,0.1722592712928745
0.0005679999999999999,-1.0,0.1698372480050793
0.000569,-1.0,0.16742022889763078
0.00057,-1.0,0.16500820363131335
