time,input_v,output_v
5.727999999999999585e-03,3.639999999999998792e+00,1.152606455419874054e+00
5.729999999999999850e-03,3.649999999999997691e+00,1.153032427850974040e+00
5.732000000000000116e-03,3.660000000000001030e+00,1.153458168789276428e+00
5.734000000000000381e-03,3.669999999999999929e+00,1.153883678188102557e+00
5.735999999999999779e-03,3.679999999999998828e+00,1.154308956017851218e+00
5.738000000000000045e-03,3.689999999999997726e+00,1.154734002266051496e+00
5.740000000000000310e-03,3.700000000000001066e+00,1.155158816937412514e+00
5.741999999999999708e-03,3.709999999999999964e+00,1.155583400053872278e+00
5.743999999999999974e-03,3.719999999999998863e+00,1.156007751654643645e+00
5.746000000000000239e-03,3.730000000000002203e+00,1.156431871796258726e+00
5.747999999999999637e-03,3.739999999999996660e+00,1.156855760552610191e+00
5.749999999999999903e-03,3.750000000000000000e+00,1.157279418014992567e+00
5.752000000000000168e-03,3.759999999999998899e+00,1.157702844292139099e+00
5.753999999999999566e-03,3.769999999999997797e+00,1.158126039510259053e+00
5.755999999999999832e-03,3.779999999999996696e+00,1.158549003813070799e+00
5.758000000000000097e-03,3.790000000000000036e+00,1.158971737361835119e+00
5.760000000000000363e-03,3.800000000000003375e+00,1.159394240335384962e+00
5.761999999999999761e-03,3.809999999999997833e+00,1.159816512930154087e+00
5.764000000000000026e-03,3.820000000000001172e+00,1.160238555360203927e+00
5.766000000000000292e-03,3.830000000000000071e+00,1.160660367857248243e+00
5.767999999999999690e-03,3.839999999999998970e+00,1.161081950670676211e+00
5.769999999999999955e-03,3.849999999999997868e+00,1.161503304067574183e+00
5.772000000000000221e-03,3.860000000000001208e+00,1.161924428332744563e+00
5.773999999999999619e-03,3.869999999999995666e+00,1.162345323768724015e+00
5.775999999999999884e-03,3.879999999999999005e+00,1.162765990695799223e+00
5.778000000000000150e-03,3.890000000000002345e+00,1.163186429452021997e+00
5.780000000000000415e-03,3.900000000000001243e+00,1.163606640393221481e+00
5.781999999999999813e-03,3.910000000000000142e+00,1.164026623893015033e+00
5.784000000000000079e-03,3.919999999999999041e+00,1.164446380342818665e+00
5.786000000000000344e-03,3.930000000000002380e+00,1.164865910151854145e+00
5.787999999999999742e-03,3.939999999999996838e+00,1.165285213747155435e+00
5.790000000000000008e-03,3.950000000000000178e+00,1.165704291573573803e+00
5.792000000000000273e-03,3.959999999999999076e+00,1.166123144093780928e+00
5.793999999999999671e-03,3.969999999999997975e+00,1.166541771788270454e+00
5.795999999999999937e-03,3.979999999999996874e+00,1.166960175155358215e+00
5.798000000000000202e-03,3.990000000000000213e+00,1.167378354711181343e+00
5.799999999999999600e-03,3.999999999999999112e+00,1.167796310989695607e+00
5.801999999999999866e-03,4.009999999999998010e+00,1.168214044542670527e+00
5.804000000000000131e-03,4.020000000000001350e+00,1.168631555939684930e+00
5.806000000000000397e-03,4.030000000000000249e+00,1.169048845768118960e+00
5.807999999999999795e-03,4.039999999999999147e+00,1.169465914633146753e+00
5.810000000000000060e-03,4.049999999999998046e+00,1.169882763157726213e+00
5.812000000000000326e-03,4.060000000000001386e+00,1.170299391982588366e+00
5.813999999999999724e-03,4.069999999999995843e+00,1.170715801766224473e+00
5.815999999999999989e-03,4.079999999999999183e+00,1.171131993184872933e+00
5.818000000000000255e-03,4.090000000000002522e+00,1.171547966932504625e+00
5.819999999999999653e-03,4.099999999999996980e+00,1.171963723720806261e+00
5.821999999999999918e-03,4.110000000000000320e+00,1.172379264279163280e+00
5.824000000000000184e-03,4.119999999999999218e+00,1.172794589354640982e+00
5.825999999999999582e-03,4.129999999999998117e+00,1.173209699711965426e+00
5.827999999999999847e-03,4.139999999999997016e+00,1.173624596133501452e+00
5.830000000000000113e-03,4.150000000000000355e+00,1.174039279419231363e+00
5.832000000000000378e-03,4.159999999999999254e+00,1.174453750386731388e+00
5.833999999999999776e-03,4.169999999999998153e+00,1.174868009871146812e+00
5.836000000000000042e-03,4.180000000000001492e+00,1.175282058725166889e+00
5.838000000000000307e-03,4.190000000000000391e+00,1.175695897818998414e+00
5.839999999999999705e-03,4.199999999999999289e+00,1.176109528040337082e+00
5.841999999999999971e-03,4.209999999999998188e+00,1.176522950294339509e+00
5.844000000000000236e-03,4.220000000000001528e+00,1.176936165503593035e+00
5.845999999999999634e-03,4.229999999999995985e+00,1.177349174608084859e+00
5.847999999999999900e-03,4.239999999999999325e+00,1.177761978565170287e+00
5.850000000000000165e-03,4.249999999999998224e+00,1.178174578349539425e+00
5.852000000000000431e-03,4.260000000000001563e+00,1.178586974953183653e+00
5.853999999999999829e-03,4.270000000000000462e+00,1.178999169385360535e+00
5.856000000000000094e-03,4.279999999999999361e+00,1.179411162672558078e+00
5.858000000000000360e-03,4.290000000000002700e+00,1.179822955858458089e+00
5.859999999999999758e-03,4.299999999999997158e+00,1.180234550003898208e+00
5.862000000000000023e-03,4.310000000000000497e+00,1.180645946186833717e+00
5.864000000000000289e-03,4.319999999999999396e+00,1.181057145502297345e+00
5.865999999999999687e-03,4.329999999999998295e+00,1.181468149062359529e+00
5.867999999999999952e-03,4.339999999999997193e+00,1.181878957996086887e+00
5.870000000000000218e-03,4.350000000000000533e+00,1.182289573449500475e+00
5.871999999999999616e-03,4.359999999999999432e+00,1.182699996585532043e+00
5.873999999999999881e-03,4.369999999999998330e+00,1.183110228583981183e+00
5.876000000000000147e-03,4.380000000000001670e+00,1.183520270641470251e+00
5.878000000000000412e-03,4.390000000000000568e+00,1.183930123971399073e+00
5.879999999999999810e-03,4.399999999999999467e+00,1.184339789803898979e+00
5.882000000000000076e-03,4.409999999999998366e+00,1.184749269385785952e+00
5.884000000000000341e-03,4.420000000000001705e+00,1.185158563980512447e+00
5.885999999999999739e-03,4.429999999999996163e+00,1.185567674868119425e+00
5.888000000000000005e-03,4.439999999999999503e+00,1.185976603345187286e+00
5.890000000000000270e-03,4.450000000000002842e+00,1.186385350724785681e+00
5.891999999999999668e-03,4.459999999999997300e+00,1.186793918336423337e+00
5.893999999999999934e-03,4.470000000000000639e+00,1.187202307525996536e+00
5.896000000000000199e-03,4.479999999999999538e+00,1.187610519655737384e+00
5.897999999999999597e-03,4.489999999999998437e+00,1.188018556104160961e+00
5.899999999999999863e-03,4.499999999999997335e+00,1.188426418266012696e+00
5.902000000000000128e-03,4.510000000000000675e+00,1.188834107552213526e+00
5.904000000000000394e-03,4.519999999999999574e+00,1.189241625389806378e+00
5.905999999999999792e-03,4.529999999999998472e+00,1.189648973221900663e+00
5.908000000000000057e-03,4.540000000000001812e+00,1.190056152507616094e+00
5.910000000000000323e-03,4.550000000000000711e+00,1.190463164722027400e+00
5.911999999999999721e-03,4.559999999999999609e+00,1.190870011356106373e+00
5.913999999999999986e-03,4.569999999999998508e+00,1.191276693916665241e+00
5.916000000000000252e-03,4.580000000000001847e+00,1.191683213926298279e+00
5.917999999999999650e-03,4.589999999999996305e+00,1.192089572923323182e+00
5.919999999999999915e-03,4.599999999999999645e+00,1.192495772461722225e+00
5.922000000000000181e-03,4.609999999999998543e+00,1.192901814111082315e+00
5.923999999999999579e-03,4.619999999999997442e+00,1.193307699456535254e+00
5.925999999999999844e-03,4.630000000000000782e+00,1.193713430098696682e+00
5.928000000000000110e-03,4.639999999999999680e+00,1.194119007653605236e+00
5.930000000000000375e-03,4.650000000000003020e+00,1.194524433752660819e+00
5.931999999999999773e-03,4.659999999999997478e+00,1.194929710042562876e+00
5.934000000000000039e-03,4.670000000000000817e+00,1.195334838185247106e+00
5.936000000000000304e-03,4.679999999999999716e+00,1.195739819857823072e+00
5.937999999999999702e-03,4.689999999999998614e+00,1.196144656752510693e+00
5.939999999999999968e-03,4.699999999999997513e+00,1.196549350576576298e+00
5.942000000000000233e-03,4.710000000000000853e+00,1.196953903052268231e+00
5.943999999999999631e-03,4.719999999999999751e+00,1.197358315916752236e+00
5.945999999999999897e-03,4.729999999999998650e+00,1.197762590922046622e+00
5.948000000000000162e-03,4.740000000000001990e+00,1.198166729834956090e+00
5.950000000000000427e-03,4.750000000000000888e+00,1.198570734437006680e+00
5.951999999999999826e-03,4.759999999999999787e+00,1.198974606524378927e+00
5.954000000000000091e-03,4.769999999999998685e+00,1.199378347907841480e+00
5.956000000000000356e-03,4.780000000000002025e+00,1.199781960412684256e+00
5.957999999999999755e-03,4.789999999999996483e+00,1.200185445878650725e+00
5.960000000000000020e-03,4.799999999999999822e+00,1.200588806159870625e+00
5.962000000000000285e-03,4.809999999999998721e+00,1.200992043124791797e+00
5.963999999999999684e-03,4.819999999999997620e+00,1.201395158656112239e+00
5.965999999999999949e-03,4.830000000000000959e+00,1.201798154650710826e+00
5.968000000000000214e-03,4.839999999999999858e+00,1.202201033019578924e+00
5.969999999999999613e-03,4.849999999999998757e+00,1.202603795687750887e+00
5.971999999999999878e-03,4.859999999999997655e+00,1.203006444594234781e+00
5.974000000000000143e-03,4.870000000000000995e+00,1.203408981691942436e+00
5.976000000000000409e-03,4.879999999999999893e+00,1.203811408947619510e+00
5.977999999999999807e-03,4.889999999999998792e+00,1.204213728341774869e+00
5.980000000000000072e-03,4.899999999999997691e+00,1.204615941868610651e+00
5.982000000000000338e-03,4.910000000000001030e+00,1.205018051535950763e+00
5.983999999999999736e-03,4.919999999999999929e+00,1.205420059365170271e+00
5.986000000000000001e-03,4.929999999999998828e+00,1.205821967391123906e+00
5.988000000000000267e-03,4.940000000000002167e+00,1.206223777662074559e+00
5.989999999999999665e-03,4.949999999999996625e+00,1.206625492239621789e+00
5.991999999999999930e-03,4.959999999999999964e+00,1.207027113198629209e+00
5.994000000000000196e-03,4.969999999999998863e+00,1.207428642627153215e+00
5.995999999999999594e-03,4.979999999999997762e+00,1.207830082626370150e+00
5.997999999999999859e-03,4.989999999999996660e+00,1.208231435310503699e+00
6.000000000000000125e-03,0.000000000000000000e+00,1.208632702806752501e+00
6.002000000000000390e-03,1.000000000000333955e-02,1.209033887255217099e+00
6.003999999999999788e-03,1.999999999999779732e-02,1.209434990808826882e+00
6.006000000000000054e-03,3.000000000000113687e-02,1.209836015581033708e+00
6.008000000000000319e-03,4.000000000000003553e-02,1.210236963646205366e+00
6.009999999999999717e-03,4.999999999999893419e-02,1.210637837040016151e+00
6.011999999999999983e-03,5.999999999999783284e-02,1.211038637759834113e+00
6.014000000000000248e-03,7.000000000000117240e-02,1.211439367765104969e+00
6.015999999999999646e-03,7.999999999999563016e-02,1.211840028977732908e+00
6.017999999999999912e-03,8.999999999999896971e-02,1.212240623282458518e+00
6.020000000000000177e-03,1.000000000000023093e-01,1.212641152527233146e+00
6.021999999999999575e-03,1.099999999999967670e-01,1.213041618523590826e+00
6.023999999999999841e-03,1.200000000000001066e-01,1.213442023047016649e+00
6.026000000000000106e-03,1.299999999999990052e-01,1.213842367837311809e+00
6.028000000000000372e-03,1.400000000000023448e-01,1.214242654598956639e+00
6.029999999999999770e-03,1.499999999999968026e-01,1.214642885001469885e+00
6.032000000000000035e-03,1.600000000000001421e-01,1.215043060679765086e+00
6.034000000000000301e-03,1.699999999999990408e-01,1.215443183234504287e+00
6.035999999999999699e-03,1.799999999999979394e-01,1.215843254232448434e+00
6.037999999999999964e-03,1.900000000000012790e-01,1.216243275206805530e+00
6.040000000000000230e-03,2.000000000000001776e-01,1.216643247657575255e+00
6.041999999999999628e-03,2.099999999999990763e-01,1.217043173051890692e+00
6.043999999999999893e-03,2.199999999999979750e-01,1.217443052824357830e+00
6.046000000000000159e-03,2.300000000000013145e-01,1.217842888377391963e+00
6.048000000000000424e-03,2.400000000000002132e-01,1.218242681081551204e+00
6.049999999999999822e-03,2.499999999999991118e-01,1.218642432275867327e+00
6.052000000000000088e-03,2.599999999999980105e-01,1.219042143268173284e+00
6.054000000000000353e-03,2.700000000000013500e-01,1.219441815335429391e+00
6.055999999999999751e-03,2.800000000000002487e-01,1.219841449724045290e+00
6.058000000000000017e-03,2.899999999999991473e-01,1.220241047650200139e+00
6.060000000000000282e-03,3.000000000000024869e-01,1.220640610300159690e+00
6.061999999999999680e-03,3.099999999999969447e-01,1.221040138830591371e+00
6.063999999999999946e-03,3.200000000000002842e-01,1.221439634368875593e+00
6.066000000000000211e-03,3.299999999999991829e-01,1.221839098013415503e+00
6.067999999999999609e-03,3.399999999999980815e-01,1.222238530833943626e+00
6.069999999999999875e-03,3.499999999999969802e-01,1.222637933871826510e+00
6.072000000000000140e-03,3.600000000000003197e-01,1.223037308140365820e+00
6.074000000000000406e-03,3.699999999999992184e-01,1.223436654625097875e+00
6.075999999999999804e-03,3.799999999999981171e-01,1.223835974284090078e+00
6.078000000000000069e-03,3.900000000000014566e-01,1.224235268048235126e+00
6.080000000000000335e-03,4.000000000000003553e-01,1.224634536821542552e+00
6.081999999999999733e-03,4.099999999999992539e-01,1.225033781481428496e+00
6.083999999999999998e-03,4.199999999999981526e-01,1.225433002879001698e+00
6.086000000000000264e-03,4.300000000000014921e-01,1.225832201839348601e+00
6.087999999999999662e-03,4.399999999999959499e-01,1.226231379161814683e+00
6.089999999999999927e-03,4.499999999999992895e-01,1.226630535620284457e+00
6.092000000000000193e-03,4.599999999999981881e-01,1.227029671963458801e+00
6.093999999999999591e-03,4.699999999999970868e-01,1.227428788915129410e+00
6.095999999999999856e-03,4.800000000000004263e-01,1.227827887174451904e+00
6.098000000000000122e-03,4.899999999999993250e-01,1.228226967416215398e+00
6.100000000000000387e-03,5.000000000000026645e-01,1.228626030291111393e+00
6.101999999999999785e-03,5.099999999999971223e-01,1.229025076425998897e+00
6.104000000000000051e-03,5.200000000000004619e-01,1.229424106424167551e+00
6.106000000000000316e-03,5.299999999999993605e-01,1.229823120865599861e+00
6.107999999999999714e-03,5.399999999999982592e-01,1.230222120307228995e+00
6.109999999999999980e-03,5.499999999999971578e-01,1.230621105283196792e+00
6.112000000000000245e-03,5.600000000000004974e-01,1.231020076305107347e+00
6.113999999999999643e-03,5.699999999999993960e-01,1.231419033862279688e+00
6.115999999999999909e-03,5.799999999999982947e-01,1.231817978421998694e+00
6.118000000000000174e-03,5.900000000000016342e-01,1.232216910429762446e+00
6.119999999999999572e-03,5.999999999999960920e-01,1.232615830309528704e+00
6.121999999999999838e-03,6.099999999999994316e-01,1.233014738463958482e+00
6.124000000000000103e-03,6.199999999999983302e-01,1.233413635274658526e+00
6.126000000000000369e-03,6.300000000000016698e-01,1.233812521102420234e+00
6.127999999999999767e-03,6.399999999999961275e-01,1.234211396287457907e+00
6.130000000000000032e-03,6.499999999999994671e-01,1.234610261149644117e+00
6.132000000000000298e-03,6.600000000000028066e-01,1.235009115988743966e+00
6.133999999999999696e-03,6.699999999999972644e-01,1.235407961084646011e+00
6.135999999999999961e-03,6.800000000000006040e-01,1.235806796697592080e+00
6.138000000000000227e-03,6.899999999999995026e-01,1.236205623068405091e+00
6.139999999999999625e-03,6.999999999999984013e-01,1.236604440418714868e+00
6.141999999999999890e-03,7.099999999999972999e-01,1.237003248951181522e+00
6.144000000000000156e-03,7.200000000000006395e-01,1.237402048849717495e+00
6.146000000000000421e-03,7.299999999999995381e-01,1.237800840279707604e+00
6.147999999999999819e-03,7.399999999999984368e-01,1.238199623388226644e+00
6.150000000000000085e-03,7.500000000000017764e-01,1.238598398304255888e+00
