# Time,Velocity,Height,Radius
0.47900000000000004,8.709536,4.179996644266665,nan
0.48,8.709535999999998,4.1887061802666645,nan
0.481,8.709536,4.197415716266664,nan
0.482,8.709535999999998,4.206125252266664,nan
0.483,8.709536,4.214834788266663,nan
0.484,8.709535999999998,4.223544324266663,nan
0.485,8.709536,4.232253860266662,nan
0.486,8.709535999999998,4.240963396266662,nan
0.487,8.709536,4.2496729322666615,nan
0.488,8.709535999999998,4.258382468266661,nan
0.489,8.709536,4.267092004266661,nan
0.49,8.709535999999998,4.27580154026666,nan
0.491,8.709536,4.28451107626666,nan
0.492,8.709535999999998,4.293220612266659,nan
0.493,8.709536,4.301930148266659,nan
0.494,8.709535999999998,4.3106396842666586,nan
0.495,8.709536,4.319349220266658,nan
0.496,8.709535999999998,4.328058756266658,nan
0.497,8.709536,4.336768292266657,nan
0.498,8.709535999999998,4.345477828266657,nan
0.499,8.709536,4.354187364266656,nan
0.5,8.709535999999998,4.362896900266656,nan
0.501,8.709536,4.371606436266656,nan
0.502,8.709535999999998,4.380315972266655,nan
0.503,8.709536,4.389025508266655,nan
0.504,8.709535999999998,4.397735044266654,nan
0.505,8.709536,4.406444580266654,nan
0.506,8.709535999999998,4.415154116266653,nan
0.507,8.709536,4.423863652266653,nan
0.508,8.709535999999998,4.432573188266653,nan
0.509,8.709536,4.441282724266652,nan
0.51,8.709535999999998,4.449992260266652,nan
0.511,8.709536,4.458701796266651,nan
0.512,8.709535999999998,4.467411332266651,nan
0.513,8.709536,4.4761208682666505,nan
0.514,8.709535999999998,4.48483040426665,nan
0.515,8.709536,4.49353994026665,nan
0.516,8.709535999999998,4.502249476266649,nan
0.517,8.709536,4.510959012266649,nan
0.518,8.709535999999998,4.519668548266648,nan
0.519,8.709536,4.528378084266648,nan
0.52,8.709535999999998,4.5370876202666475,nan
0.521,8.709536,4.545797156266647,nan
0.522,8.709535999999998,4.554506692266647,nan
0.523,8.709536,4.563216228266646,nan
0.524,8.709535999999998,4.571925764266646,nan
0.525,8.709536,4.580635300266645,nan
0.526,8.709535999999998,4.589344836266645,nan
0.527,8.709536,4.5980543722666445,nan
0.528,8.709535999999998,4.606763908266644,nan
0.529,8.709536,4.615473444266644,nan
0.53,8.709535999999998,4.624182980266643,nan
0.531,8.709536,4.632892516266643,nan
0.532,8.709535999999998,4.641602052266642,nan
0.533,8.709536,4.650311588266642,nan
0.534,8.709535999999998,4.6590211242666415,nan
0.535,8.709536,4.667730660266641,nan
0.536,8.709535999999998,4.676440196266641,nan
0.537,8.709536,4.68514973226664,nan
0.538,8.709535999999998,4.69385926826664,nan
0.539,8.709536,4.702568804266639,nan
0.54,8.709535999999998,4.711278340266639,nan
0.541,8.709536,4.7199878762666385,nan
0.542,8.709535999999998,4.728697412266638,nan
0.543,8.709536,4.737406948266638,nan
0.544,8.709535999999998,4.746116484266637,nan
0.545,8.709536,4.754826020266637,nan
0.546,8.709535999999998,4.763535556266636,nan
0.547,8.709536,4.772245092266636,nan
0.548,8.709535999999998,4.7809546282666355,nan
0.549,8.709536,4.789664164266635,nan
0.55,8.709535999999998,4.798373700266635,nan
0.551,8.709536,4.807083236266634,nan
0.552,8.709535999999998,4.815792772266634,nan
0.553,8.709536,4.824502308266633,nan
0.554,8.709535999999998,4.833211844266633,nan
0.555,8.709536,4.8419213802666325,nan
