frequency,input_amplitude,output_amplitude,input_phase,output_phase,phase_diff_rad,phase_diff_deg
3.271528885597082770e+00,1.386541202666297969e-02,4.359998073390890239e-02,-9.840091069625381692e+01,-9.959548683820639781e+01,-1.194576141952576442e+00,-6.844417124090334426e+01
3.293784184138559112e+00,1.296144288552353308e-02,4.279161146675949240e-02,-9.597526509679043727e+01,-9.714717735016810707e+01,-1.171912253377676683e+00,-6.714562607820683127e+01
3.316039482680035899e+00,1.321960856180569299e-02,4.239898265088640900e-02,-9.348579286648642039e+01,-9.471647984070189352e+01,-1.230686974215463581e+00,-7.051316952427163187e+01
3.338294781221512686e+00,1.373993214316076954e-02,4.236575417511288799e-02,-9.119164732445378263e+01,-9.236664623364451643e+01,-1.174998909190732244e+00,-6.732247842910443580e+01
3.360550079762989473e+00,1.265950249889862683e-02,4.005016517501529261e-02,-8.883278694114608243e+01,-9.005959777133283239e+01,-1.226810830186745971e+00,-7.029108283064127249e+01
3.382805378304466259e+00,1.357635476136364802e-02,4.039492864030330699e-02,-8.639960485652927957e+01,-8.763670987703974902e+01,-1.237105020510466780e+00,-7.088089648969489076e+01
3.405060676845943046e+00,1.348028950682339175e-02,4.019287645287307476e-02,-8.419073898178635318e+01,-8.534615829132859233e+01,-1.155419309542240480e+00,-6.620065000469001859e+01
3.427315975387419833e+00,1.267768586768757040e-02,3.882276957008153062e-02,-8.187994202536765442e+01,-8.313381288518331758e+01,-1.253870859815670480e+00,-7.184150832187761182e+01
3.449571273928896620e+00,1.381967058580631756e-02,3.912406447020205791e-02,-7.967810861316193893e+01,-8.090339594606021478e+01,-1.225287332898262305e+00,-7.020379286591153800e+01
3.471826572470373407e+00,1.320321782586261587e-02,3.967479852465847362e-02,-7.751284428579032237e+01,-7.871060651288000543e+01,-1.197762227089676834e+00,-6.862672047242855911e+01
3.494081871011850193e+00,1.254349224944016801e-02,3.675230267647069254e-02,-7.523790072418883312e+01,-7.647047306190108884e+01,-1.232572337712259269e+00,-7.062119289548604684e+01
